node_emit_ms,client_recv_ms
0,0
7,0
13,2
19,8
26,14
31,20
39,27
44,32
63,51
68,56
73,62
78,67
86,74
91,79
96,84
101,95
131,118
159,148
165,153
183,172
188,176
195,184
201,189
207,195
212,200
216,204
221,210
228,216
233,221
238,226
244,232
250,239
271,259
310,298
311,303
317,305
323,311
329,317
334,322
339,328
345,333
351,340
356,344
362,350
367,355
373,362
379,367
385,374
417,405
440,429
446,435
452,441
459,447
464,452
470,459
477,465
482,470
488,477
494,482
502,490
507,496
523,511
528,516
534,523
555,543
582,570
587,575
588,576
593,581
599,588
605,594
610,599
616,604
623,621
641,629
647,635
652,640
658,647
672,660
677,666
698,686
723,711
725,713
730,718
736,724
752,740
757,745
762,751
769,757
774,762
780,773
786,774
791,780
798,786
803,791
808,797
832,821
861,849
866,855
872,861
878,867
884,873
889,883
895,884
901,889
906,894
914,903
921,913
927,915
931,920
938,927
945,933
977,966
998,987
1004,993
1009,998
1016,1004
1021,1010
1027,1015
1032,1021
1038,1026
1044,1032
1050,1042
1056,1044
1061,1049
1069,1057
1085,1074
1092,1080
1116,1104
1143,1131
1149,1137
1151,1139
1155,1144
1162,1150
1167,1155
1173,1165
1178,1166
1184,1173
1200,1188
1205,1193
1211,1200
1218,1206
1226,1218
1232,1220
1254,1242
1281,1269
1282,1270
1287,1276
1293,1281
1298,1292
1314,1302
1320,1312
1325,1313
1330,1319
1337,1325
1343,1331
1348,1336
1353,1342
1359,1348
1365,1353
1385,1373
1405,1394
1412,1400
1428,1416
1433,1421
1441,1429
1446,1434
1451,1440
1457,1446
1463,1452
1468,1456
1473,1461
1478,1466
1483,1471
1488,1476
1493,1481
1515,1508
1550,1543
1556,1544
1564,1552
1569,1558
1574,1563
1581,1573
1587,1575
1592,1580
1597,1586
1603,1592
1610,1598
1646,1647
1664,1652
1670,1658
1675,1663
1694,1682
1718,1706
1720,1708
1725,1713
1731,1719
1737,1726
1743,1732
1749,1738
1755,1743
1761,1750
1779,1767
1785,1778
1792,1779
1796,1784
1802,1796
1809,1797
1840,1829
1866,1855
1872,1860
1873,1861
1878,1866
1893,1881
1898,1887
1903,1891
1908,1897
1913,1901
1919,1908
1925,1918
1931,1919
1936,1924
1942,1930
1947,1936
1969,1957
1997,1990
2007,1995
2012,2001
2018,2006
2023,2011
2030,2019
2036,2025
2042,2033
2050,2039
2056,2044
2063,2051
2068,2056
2073,2061
2079,2068
2086,2075
2106,2094
2141,2129
2142,2130
2147,2135
2153,2141
2159,2147
2165,2153
2171,2160
2177,2165
2185,2173
2190,2178
2197,2185
2202,2190
2208,2196
2215,2203
2231,2219
2251,2240
2280,2268
2285,2273
2286,2274
2291,2280
2297,2286
2303,2292
2309,2297
2315,2303
2323,2311
2328,2316
2345,2333
2350,2339
2355,2343
2363,2351
2369,2357
2390,2378
2416,2404
2418,2406
2423,2411
2428,2416
2434,2427
2440,2428
2455,2444
2461,2450
2467,2456
2473,2461
2479,2468
2485,2473
2491,2479
2496,2484
2501,2489
2523,2511
2547,2535
2548,2536
2553,2541
2569,2557
2574,2562
2580,2569
2586,2575
2592,2580
2597,2586
2604,2592
2609,2598
2615,2604
2620,2609
2626,2614
2633,2621
2653,2641
2687,2675
2688,2676
2693,2682
2699,2687
2704,2692
2710,2699
2715,2704
2721,2715
2728,2716
2733,2722
2739,2728
2745,2734
2751,2740
2757,2750
2763,2751
2798,2786
2824,2812
2826,2814
2832,2820
2837,2825
2843,2830
2851,2844
2857,2845
2862,2850
2867,2856
2873,2862
2880,2868
2886,2874
2891,2880
2897,2885
2915,2904
2938,2926
2966,2954
2972,2961
2978,2966
2980,2971
2985,2973
2993,2981
2998,2987
3004,2992
3010,2998
3015,3007
3029,3017
3034,3022
3040,3028
3046,3035
3052,3040
3076,3064
3102,3091
3107,3097
3109,3097
3113,3101
3118,3107
3133,3126
3139,3127
3146,3134
3151,3139
3156,3145
3163,3151
3169,3157
3174,3162
3179,3168
3185,3173
3207,3195
3234,3227
3244,3232
3250,3238
3255,3248
3262,3250
3268,3256
3273,3261
3278,3266
3284,3273
3292,3280
3297,3285
3302,3290
3308,3297
3315,3303
3320,3308
3343,3331
3377,3365
3383,3371
3384,3372
3390,3378
3395,3388
3400,3388
3406,3394
3412,3400
3417,3405
3422,3411
3428,3416
3435,3423
3441,3429
3446,3435
3452,3445
3479,3467
3506,3494
3511,3498
3512,3504
3517,3509
3522,3510
3527,3516
3533,3521
3538,3526
3545,3534
3555,3544
3561,3549
3576,3565
3582,3571
3588,3576
3594,3582
3614,3603
3640,3628
3645,3633
3651,3639
3652,3640
3658,3646
3663,3651
3670,3658
3675,3669
3691,3679
3698,3686
3703,3691
3708,3697
3714,3703
3721,3709
3726,3715
3751,3739
3777,3765
3779,3769
3784,3773
3789,3778
3805,3793
3810,3799
3816,3805
3822,3810
3828,3816
3833,3821
3839,3828
3845,3834
3851,3839
3857,3846
3863,3852
3884,3872
3916,3908
3921,3909
3927,3916
3933,3921
3938,3926
3944,3932
3949,3937
3954,3942
3960,3948
3967,3955
3976,3964
3982,3971
3988,3976
3995,3983
4001,3989
4030,4018
4056,4044
4062,4050
4063,4056
4069,4060
4074,4065
4079,4071
4084,4076
4089,4077
4094,4082
4107,4095
4112,4101
