event,ms_since_first_fire,count
txvalid_burst,17270,2000
snapshot_confirmed,129,1
snapshot_confirmed,153,15
snapshot_confirmed,267,1
snapshot_confirmed,300,15
snapshot_confirmed,413,1
snapshot_confirmed,434,15
snapshot_confirmed,549,1
snapshot_confirmed,572,15
snapshot_confirmed,681,1
snapshot_confirmed,703,15
snapshot_confirmed,816,1
snapshot_confirmed,843,15
snapshot_confirmed,960,1
snapshot_confirmed,984,15
snapshot_confirmed,1099,1
snapshot_confirmed,1157,15
snapshot_confirmed,1275,1
snapshot_confirmed,1305,15
snapshot_confirmed,1418,1
snapshot_confirmed,1441,15
snapshot_confirmed,1553,1
snapshot_confirmed,1581,15
snapshot_confirmed,1697,1
snapshot_confirmed,1718,15
snapshot_confirmed,1832,1
snapshot_confirmed,1855,15
snapshot_confirmed,1953,1
snapshot_confirmed,1984,15
snapshot_confirmed,2094,1
snapshot_confirmed,2116,15
snapshot_confirmed,2228,1
snapshot_confirmed,2250,15
snapshot_confirmed,2366,1
snapshot_confirmed,2388,15
snapshot_confirmed,2499,1
snapshot_confirmed,2519,15
snapshot_confirmed,2646,1
snapshot_confirmed,2667,15
snapshot_confirmed,2775,1
snapshot_confirmed,2799,15
snapshot_confirmed,2912,1
snapshot_confirmed,2934,15
snapshot_confirmed,3042,1
snapshot_confirmed,3067,15
snapshot_confirmed,3177,1
snapshot_confirmed,3207,15
snapshot_confirmed,3309,1
snapshot_confirmed,3334,15
snapshot_confirmed,3448,1
snapshot_confirmed,3469,15
snapshot_confirmed,3579,1
snapshot_confirmed,3602,15
snapshot_confirmed,3713,1
snapshot_confirmed,3736,15
snapshot_confirmed,3851,1
snapshot_confirmed,3887,15
snapshot_confirmed,4003,1
snapshot_confirmed,4024,15
snapshot_confirmed,4137,1
snapshot_confirmed,4158,15
snapshot_confirmed,4265,1
snapshot_confirmed,4285,15
snapshot_confirmed,4393,1
snapshot_confirmed,4413,15
snapshot_confirmed,4536,1
snapshot_confirmed,4565,15
snapshot_confirmed,4672,1
snapshot_confirmed,4695,15
snapshot_confirmed,4838,1
snapshot_confirmed,4862,15
snapshot_confirmed,4994,1
snapshot_confirmed,5024,15
snapshot_confirmed,5134,1
snapshot_confirmed,5156,15
snapshot_confirmed,5272,1
snapshot_confirmed,5293,15
snapshot_confirmed,5404,1
snapshot_confirmed,5427,15
snapshot_confirmed,5539,1
snapshot_confirmed,5560,15
snapshot_confirmed,5689,1
snapshot_confirmed,5710,15
snapshot_confirmed,5824,1
snapshot_confirmed,5849,15
snapshot_confirmed,5962,1
snapshot_confirmed,5984,15
snapshot_confirmed,6095,1
snapshot_confirmed,6117,15
snapshot_confirmed,6233,1
snapshot_confirmed,6264,15
snapshot_confirmed,6381,1
snapshot_confirmed,6404,15
snapshot_confirmed,6514,1
snapshot_confirmed,6537,15
snapshot_confirmed,6646,1
snapshot_confirmed,6667,15
snapshot_confirmed,6781,1
snapshot_confirmed,6815,15
snapshot_confirmed,6931,1
snapshot_confirmed,6952,15
snapshot_confirmed,7063,1
snapshot_confirmed,7086,15
snapshot_confirmed,7202,1
snapshot_confirmed,7223,15
snapshot_confirmed,7334,1
snapshot_confirmed,7353,15
snapshot_confirmed,7468,1
snapshot_confirmed,7498,15
snapshot_confirmed,7605,1
snapshot_confirmed,7626,15
snapshot_confirmed,7740,1
snapshot_confirmed,7761,15
snapshot_confirmed,7871,1
snapshot_confirmed,7891,15
snapshot_confirmed,8004,1
snapshot_confirmed,8025,15
snapshot_confirmed,8138,1
snapshot_confirmed,8167,15
snapshot_confirmed,8285,1
snapshot_confirmed,8312,15
snapshot_confirmed,8427,1
snapshot_confirmed,8447,15
snapshot_confirmed,8556,1
snapshot_confirmed,8581,15
snapshot_confirmed,8691,1
snapshot_confirmed,8720,15
snapshot_confirmed,8836,1
snapshot_confirmed,8860,15
snapshot_confirmed,8970,1
snapshot_confirmed,8992,15
snapshot_confirmed,9102,1
snapshot_confirmed,9123,15
snapshot_confirmed,9233,1
snapshot_confirmed,9298,15
snapshot_confirmed,9416,1
snapshot_confirmed,9439,15
snapshot_confirmed,9555,1
snapshot_confirmed,9579,15
snapshot_confirmed,9688,1
snapshot_confirmed,9709,15
snapshot_confirmed,9824,1
snapshot_confirmed,9844,15
snapshot_confirmed,9955,1
snapshot_confirmed,9987,15
snapshot_confirmed,10099,1
snapshot_confirmed,10119,15
snapshot_confirmed,10233,1
snapshot_confirmed,10254,15
snapshot_confirmed,10373,1
snapshot_confirmed,10394,15
snapshot_confirmed,10507,1
snapshot_confirmed,10538,15
snapshot_confirmed,10649,1
snapshot_confirmed,10672,15
snapshot_confirmed,10777,1
snapshot_confirmed,10801,15
snapshot_confirmed,10915,1
snapshot_confirmed,10939,15
snapshot_confirmed,11055,1
snapshot_confirmed,11076,15
snapshot_confirmed,11193,1
snapshot_confirmed,11225,15
snapshot_confirmed,11337,1
snapshot_confirmed,11357,15
snapshot_confirmed,11470,1
snapshot_confirmed,11496,15
snapshot_confirmed,11614,1
snapshot_confirmed,11635,15
snapshot_confirmed,11745,1
snapshot_confirmed,11776,15
snapshot_confirmed,11890,1
snapshot_confirmed,11915,15
snapshot_confirmed,12028,1
snapshot_confirmed,12049,15
snapshot_confirmed,12168,1
snapshot_confirmed,12191,15
snapshot_confirmed,12298,1
snapshot_confirmed,12319,15
snapshot_confirmed,12432,1
snapshot_confirmed,12463,15
snapshot_confirmed,12578,1
snapshot_confirmed,12598,15
snapshot_confirmed,12713,1
snapshot_confirmed,12735,15
snapshot_confirmed,12844,1
snapshot_confirmed,12866,15
snapshot_confirmed,12979,1
snapshot_confirmed,13010,15
snapshot_confirmed,13124,1
snapshot_confirmed,13148,15
snapshot_confirmed,13263,1
snapshot_confirmed,13286,15
snapshot_confirmed,13394,1
snapshot_confirmed,13417,15
snapshot_confirmed,13528,1
snapshot_confirmed,13547,15
snapshot_confirmed,13662,1
snapshot_confirmed,13693,15
snapshot_confirmed,13806,1
snapshot_confirmed,13831,15
snapshot_confirmed,13942,1
snapshot_confirmed,13965,15
snapshot_confirmed,14077,1
snapshot_confirmed,14099,15
snapshot_confirmed,14211,1
snapshot_confirmed,14242,15
snapshot_confirmed,14356,1
snapshot_confirmed,14380,15
snapshot_confirmed,14488,1
snapshot_confirmed,14510,15
snapshot_confirmed,14623,1
snapshot_confirmed,14645,15
snapshot_confirmed,14755,1
snapshot_confirmed,14778,15
snapshot_confirmed,14888,1
snapshot_confirmed,14922,15
snapshot_confirmed,15037,1
snapshot_confirmed,15057,15
snapshot_confirmed,15171,1
snapshot_confirmed,15191,15
snapshot_confirmed,15300,1
snapshot_confirmed,15322,15
snapshot_confirmed,15436,1
snapshot_confirmed,15456,15
snapshot_confirmed,15573,1
snapshot_confirmed,15606,15
snapshot_confirmed,15719,1
snapshot_confirmed,15740,15
snapshot_confirmed,15855,1
snapshot_confirmed,15875,15
snapshot_confirmed,15989,1
snapshot_confirmed,16012,15
snapshot_confirmed,16134,1
snapshot_confirmed,16163,15
snapshot_confirmed,16285,1
snapshot_confirmed,16306,15
snapshot_confirmed,16418,1
snapshot_confirmed,16438,15
snapshot_confirmed,16551,1
snapshot_confirmed,16571,15
snapshot_confirmed,16682,1
snapshot_confirmed,16702,15
snapshot_confirmed,16818,1
snapshot_confirmed,16861,15
snapshot_confirmed,17004,1
snapshot_confirmed,17025,15
snapshot_confirmed,17137,1
snapshot_confirmed,17158,15
snapshot_confirmed,17274,1
snapshot_confirmed,17304,15
