event,ms_since_first_fire,count
txvalid_burst,15277,2000
snapshot_confirmed,47,1
snapshot_confirmed,140,3
snapshot_confirmed,388,12
snapshot_confirmed,1035,35
snapshot_confirmed,1772,91
snapshot_confirmed,1878,100
snapshot_confirmed,2285,11
snapshot_confirmed,3300,57
snapshot_confirmed,3432,100
snapshot_confirmed,3825,44
snapshot_confirmed,4817,60
snapshot_confirmed,4944,100
snapshot_confirmed,5364,41
snapshot_confirmed,6334,61
snapshot_confirmed,6484,100
snapshot_confirmed,6912,42
snapshot_confirmed,7938,64
snapshot_confirmed,8080,100
snapshot_confirmed,8501,38
snapshot_confirmed,9544,64
snapshot_confirmed,9660,100
snapshot_confirmed,10085,36
snapshot_confirmed,11028,61
snapshot_confirmed,11145,100
snapshot_confirmed,11565,40
snapshot_confirmed,12578,57
snapshot_confirmed,12717,100
snapshot_confirmed,13155,44
snapshot_confirmed,14196,64
snapshot_confirmed,14318,100
snapshot_confirmed,14683,37
snapshot_confirmed,15285,55
snapshot_confirmed,15368,82
