node_emit_ms,client_recv_ms
0,0
16,8
33,35
44,35
50,45
72,64
89,76
113,103
121,112
130,117
136,129
155,145
162,153
175,162
180,172
218,207
229,225
248,236
254,247
268,258
279,272
293,285
299,287
306,293
311,302
321,313
357,347
367,355
374,365
382,370
388,376
395,382
402,389
408,395
414,405
420,412
431,418
440,432
452,439
457,454
468,458
478,465
485,473
492,479
500,487
506,493
512,499
520,511
531,519
537,525
600,587
606,593
612,602
623,614
638,625
643,635
657,648
668,656
674,662
680,668
687,674
691,684
709,697
717,710
728,716
740,728
748,735
754,746
764,754
772,762
782,770
789,776
795,782
801,788
807,795
823,811
829,817
837,828
848,839
856,847
869,859
879,870
891,881
900,887
905,893
912,906
926,916
935,923
942,933
966,953
975,963
981,973
990,978
997,990
1009,997
1017,1008
1025,1012
1032,1021
1041,1031
1050,1038
1056,1048
1065,1056
1092,1098
1124,1112
1129,1118
1136,1127
1155,1142
1160,1151
1171,1159
1177,1165
1183,1171
1189,1180
1203,1193
1214,1205
1225,1213
1231,1219
1238,1225
1244,1236
1256,1244
1274,1264
1283,1271
1290,1278
1298,1285
1304,1292
1310,1302
1322,1313
1335,1325
1342,1333
1353,1340
1360,1348
1367,1358
1378,1373
1392,1380
1400,1387
1407,1396
1415,1405
1425,1413
1430,1421
1438,1429
1450,1438
1456,1444
1462,1449
1466,1457
1478,1473
1497,1488
1508,1499
1519,1507
1525,1518
1538,1529
1546,1537
1555,1546
1565,1553
1572,1559
1577,1565
1583,1572
1588,1583
1602,1593
1612,1599
1619,1607
1625,1612
1631,1623
1797,1785
1807,1794
1813,1800
1817,1808
1828,1819
1839,1830
1850,1837
1861,1849
1868,1855
1875,1862
1881,1868
1889,1877
1897,1887
1907,1895
1913,1901
1920,1912
1932,1920
1947,1934
1954,1941
1960,1948
1966,1954
1973,1964
1985,1973
1995,1982
2000,1988
2007,1994
2013,2001
2019,2006
2026,2014
2033,2020
2040,2028
2047,2035
2059,2050
2070,2057
2077,2064
2083,2074
2095,2083
2109,2111
2136,2125
2145,2135
2151,2141
2161,2149
2174,2164
2184,2171
2191,2178
2196,2184
2203,2191
2210,2197
2216,2203
2223,2214
2234,2222
2240,2227
2247,2235
2253,2240
