event,ms_since_first_fire,count
txvalid_burst,18949,2000
snapshot_confirmed,141,1
snapshot_confirmed,186,15
snapshot_confirmed,291,1
snapshot_confirmed,328,15
snapshot_confirmed,436,1
snapshot_confirmed,480,15
snapshot_confirmed,573,1
snapshot_confirmed,633,12
snapshot_confirmed,719,4
snapshot_confirmed,767,12
snapshot_confirmed,867,4
snapshot_confirmed,919,12
snapshot_confirmed,1027,4
snapshot_confirmed,1071,12
snapshot_confirmed,1207,1
snapshot_confirmed,1244,15
snapshot_confirmed,1336,1
snapshot_confirmed,1384,13
snapshot_confirmed,1477,3
snapshot_confirmed,1516,13
snapshot_confirmed,1610,3
snapshot_confirmed,1651,13
snapshot_confirmed,1737,3
snapshot_confirmed,1778,13
snapshot_confirmed,1873,3
snapshot_confirmed,1909,13
snapshot_confirmed,2008,3
snapshot_confirmed,2045,13
snapshot_confirmed,2144,3
snapshot_confirmed,2178,13
snapshot_confirmed,2276,3
snapshot_confirmed,2323,13
snapshot_confirmed,2408,3
snapshot_confirmed,2450,13
snapshot_confirmed,2546,3
snapshot_confirmed,2581,13
snapshot_confirmed,2716,1
snapshot_confirmed,2762,15
snapshot_confirmed,2887,1
snapshot_confirmed,2926,15
snapshot_confirmed,3037,1
snapshot_confirmed,3068,15
snapshot_confirmed,3175,1
snapshot_confirmed,3219,15
snapshot_confirmed,3317,1
snapshot_confirmed,3365,15
snapshot_confirmed,3471,1
snapshot_confirmed,3510,15
snapshot_confirmed,3618,1
snapshot_confirmed,3667,15
snapshot_confirmed,3763,1
snapshot_confirmed,3811,15
snapshot_confirmed,3924,1
snapshot_confirmed,3960,15
snapshot_confirmed,4074,1
snapshot_confirmed,4120,15
snapshot_confirmed,4215,1
snapshot_confirmed,4260,15
snapshot_confirmed,4370,1
snapshot_confirmed,4406,15
snapshot_confirmed,4510,1
snapshot_confirmed,4545,15
snapshot_confirmed,4692,1
snapshot_confirmed,4727,15
snapshot_confirmed,4833,1
snapshot_confirmed,4869,15
snapshot_confirmed,4981,1
snapshot_confirmed,5016,15
snapshot_confirmed,5127,1
snapshot_confirmed,5161,15
snapshot_confirmed,5304,1
snapshot_confirmed,5346,15
snapshot_confirmed,5454,1
snapshot_confirmed,5491,15
snapshot_confirmed,5598,1
snapshot_confirmed,5635,15
snapshot_confirmed,5741,1
snapshot_confirmed,5776,15
snapshot_confirmed,5908,1
