event,ms_since_first_fire,count
txvalid_burst,20086,2000
snapshot_confirmed,175,1
snapshot_confirmed,215,15
snapshot_confirmed,331,1
snapshot_confirmed,376,15
snapshot_confirmed,489,1
snapshot_confirmed,538,15
snapshot_confirmed,660,1
snapshot_confirmed,702,15
snapshot_confirmed,815,1
snapshot_confirmed,859,15
snapshot_confirmed,971,1
snapshot_confirmed,1014,15
snapshot_confirmed,1135,1
snapshot_confirmed,1175,15
snapshot_confirmed,1286,1
snapshot_confirmed,1336,15
snapshot_confirmed,1439,1
snapshot_confirmed,1478,15
snapshot_confirmed,1592,1
snapshot_confirmed,1640,15
snapshot_confirmed,1687,1
snapshot_confirmed,1788,5
snapshot_confirmed,1829,11
snapshot_confirmed,1919,5
snapshot_confirmed,1969,11
snapshot_confirmed,2053,5
snapshot_confirmed,2092,11
snapshot_confirmed,2212,1
snapshot_confirmed,2254,15
snapshot_confirmed,2366,1
snapshot_confirmed,2423,15
snapshot_confirmed,2538,1
snapshot_confirmed,2584,15
snapshot_confirmed,2677,1
snapshot_confirmed,2730,12
snapshot_confirmed,2824,4
snapshot_confirmed,2877,12
snapshot_confirmed,2959,4
snapshot_confirmed,3016,11
snapshot_confirmed,3115,5
snapshot_confirmed,3169,11
snapshot_confirmed,3261,5
snapshot_confirmed,3304,11
snapshot_confirmed,3392,5
snapshot_confirmed,3449,11
snapshot_confirmed,3479,5
snapshot_confirmed,3624,1
snapshot_confirmed,3675,15
snapshot_confirmed,3794,1
snapshot_confirmed,3838,15
snapshot_confirmed,3958,1
snapshot_confirmed,4002,15
snapshot_confirmed,4116,1
snapshot_confirmed,4175,15
snapshot_confirmed,4289,1
snapshot_confirmed,4334,15
snapshot_confirmed,4454,1
snapshot_confirmed,4505,15
snapshot_confirmed,4533,1
snapshot_confirmed,4676,1
snapshot_confirmed,4729,15
snapshot_confirmed,4847,1
snapshot_confirmed,4894,15
snapshot_confirmed,5004,1
snapshot_confirmed,5049,15
snapshot_confirmed,5167,1
snapshot_confirmed,5213,15
snapshot_confirmed,5274,1
snapshot_confirmed,5372,6
snapshot_confirmed,5420,10
snapshot_confirmed,5507,6
snapshot_confirmed,5552,10
snapshot_confirmed,5632,6
snapshot_confirmed,5691,10
snapshot_confirmed,5777,6
snapshot_confirmed,5835,10
snapshot_confirmed,5912,6
snapshot_confirmed,5970,10
snapshot_confirmed,6055,6
snapshot_confirmed,6103,10
snapshot_confirmed,6193,6
snapshot_confirmed,6247,10
snapshot_confirmed,6338,6
snapshot_confirmed,6401,10
snapshot_confirmed,6475,6
snapshot_confirmed,6536,10
snapshot_confirmed,6613,6
snapshot_confirmed,6679,10
snapshot_confirmed,6768,6
snapshot_confirmed,6820,10
snapshot_confirmed,6904,6
snapshot_confirmed,6960,10
snapshot_confirmed,7042,6
snapshot_confirmed,7102,10
snapshot_confirmed,7183,6
snapshot_confirmed,7243,10
snapshot_confirmed,7327,6
snapshot_confirmed,7377,10
snapshot_confirmed,7468,6
snapshot_confirmed,7524,10
snapshot_confirmed,7604,6
snapshot_confirmed,7654,10
snapshot_confirmed,7730,6
snapshot_confirmed,7796,10
snapshot_confirmed,7863,6
snapshot_confirmed,7922,10
snapshot_confirmed,8007,6
snapshot_confirmed,8056,10
snapshot_confirmed,8166,6
snapshot_confirmed,8232,10
snapshot_confirmed,8310,6
snapshot_confirmed,8367,10
snapshot_confirmed,8403,6
snapshot_confirmed,8510,2
snapshot_confirmed,8565,14
snapshot_confirmed,8591,2
snapshot_confirmed,8741,1
snapshot_confirmed,8795,15
snapshot_confirmed,8911,1
snapshot_confirmed,8954,15
snapshot_confirmed,9069,1
snapshot_confirmed,9109,15
snapshot_confirmed,9222,1
snapshot_confirmed,9273,15
snapshot_confirmed,9385,1
snapshot_confirmed,9428,15
snapshot_confirmed,9541,1
snapshot_confirmed,9585,15
snapshot_confirmed,9699,1
snapshot_confirmed,9742,15
snapshot_confirmed,9858,1
snapshot_confirmed,9898,15
snapshot_confirmed,10008,1
snapshot_confirmed,10047,15
snapshot_confirmed,10096,1
snapshot_confirmed,10200,6
snapshot_confirmed,10267,10
snapshot_confirmed,10341,6
snapshot_confirmed,10404,10
snapshot_confirmed,10492,6
snapshot_confirmed,10546,10
snapshot_confirmed,10629,6
snapshot_confirmed,10688,10
snapshot_confirmed,10781,6
snapshot_confirmed,10840,10
snapshot_confirmed,10914,6
snapshot_confirmed,10975,10
snapshot_confirmed,11061,6
snapshot_confirmed,11119,10
snapshot_confirmed,11206,6
snapshot_confirmed,11271,10
snapshot_confirmed,11362,6
snapshot_confirmed,11422,10
snapshot_confirmed,11517,6
snapshot_confirmed,11569,10
snapshot_confirmed,11655,6
snapshot_confirmed,11707,10
snapshot_confirmed,11797,6
snapshot_confirmed,11862,10
snapshot_confirmed,11934,6
snapshot_confirmed,11992,10
snapshot_confirmed,12023,6
snapshot_confirmed,12179,1
snapshot_confirmed,12219,15
snapshot_confirmed,12336,1
snapshot_confirmed,12381,15
snapshot_confirmed,12494,1
snapshot_confirmed,12540,15
snapshot_confirmed,12806,1
snapshot_confirmed,12850,15
snapshot_confirmed,12965,1
snapshot_confirmed,13023,15
snapshot_confirmed,13146,1
snapshot_confirmed,13196,15
snapshot_confirmed,13311,1
snapshot_confirmed,13376,15
snapshot_confirmed,13502,1
snapshot_confirmed,13547,15
snapshot_confirmed,13667,1
snapshot_confirmed,13715,15
snapshot_confirmed,13837,1
snapshot_confirmed,13882,15
snapshot_confirmed,13996,1
snapshot_confirmed,14058,15
snapshot_confirmed,14200,1
snapshot_confirmed,14267,15
snapshot_confirmed,14406,1
snapshot_confirmed,14450,15
snapshot_confirmed,14568,1
snapshot_confirmed,14611,15
snapshot_confirmed,14740,1
snapshot_confirmed,14788,15
snapshot_confirmed,14901,1
snapshot_confirmed,14947,15
snapshot_confirmed,15078,1
snapshot_confirmed,15121,15
snapshot_confirmed,15233,1
snapshot_confirmed,15277,15
snapshot_confirmed,15397,1
snapshot_confirmed,15438,15
snapshot_confirmed,15555,1
snapshot_confirmed,15601,15
snapshot_confirmed,15723,1
