event,ms_since_first_fire,count
txvalid_burst,16546,2000
snapshot_confirmed,125,1
snapshot_confirmed,144,15
snapshot_confirmed,254,1
snapshot_confirmed,274,15
snapshot_confirmed,376,1
snapshot_confirmed,408,15
snapshot_confirmed,519,1
snapshot_confirmed,540,15
snapshot_confirmed,650,1
snapshot_confirmed,670,15
snapshot_confirmed,772,1
snapshot_confirmed,792,15
snapshot_confirmed,903,1
snapshot_confirmed,923,15
snapshot_confirmed,1029,1
snapshot_confirmed,1048,15
snapshot_confirmed,1198,1
snapshot_confirmed,1216,15
snapshot_confirmed,1318,1
snapshot_confirmed,1339,15
snapshot_confirmed,1448,1
snapshot_confirmed,1470,15
snapshot_confirmed,1574,1
snapshot_confirmed,1596,15
snapshot_confirmed,1699,1
snapshot_confirmed,1720,15
snapshot_confirmed,1824,1
snapshot_confirmed,1842,15
snapshot_confirmed,1970,1
snapshot_confirmed,1998,15
snapshot_confirmed,2120,1
snapshot_confirmed,2145,15
snapshot_confirmed,2273,1
snapshot_confirmed,2293,15
snapshot_confirmed,2399,1
snapshot_confirmed,2421,15
snapshot_confirmed,2530,1
snapshot_confirmed,2561,15
snapshot_confirmed,2672,1
snapshot_confirmed,2690,15
snapshot_confirmed,2797,1
snapshot_confirmed,2816,15
snapshot_confirmed,2923,1
snapshot_confirmed,2943,15
snapshot_confirmed,3047,1
snapshot_confirmed,3067,15
snapshot_confirmed,3174,1
snapshot_confirmed,3194,15
snapshot_confirmed,3306,1
snapshot_confirmed,3335,15
snapshot_confirmed,3432,1
snapshot_confirmed,3465,15
snapshot_confirmed,3578,1
snapshot_confirmed,3600,15
snapshot_confirmed,3708,1
snapshot_confirmed,3729,15
snapshot_confirmed,3840,1
snapshot_confirmed,3861,15
snapshot_confirmed,3968,1
snapshot_confirmed,3989,15
snapshot_confirmed,4096,1
snapshot_confirmed,4123,15
snapshot_confirmed,4232,1
snapshot_confirmed,4253,15
snapshot_confirmed,4363,1
snapshot_confirmed,4415,15
snapshot_confirmed,4525,1
snapshot_confirmed,4544,15
snapshot_confirmed,4651,1
snapshot_confirmed,4671,15
snapshot_confirmed,4779,1
snapshot_confirmed,4810,15
snapshot_confirmed,4908,1
snapshot_confirmed,4939,15
snapshot_confirmed,5050,1
snapshot_confirmed,5073,15
snapshot_confirmed,5185,1
snapshot_confirmed,5206,15
snapshot_confirmed,5314,1
snapshot_confirmed,5339,15
snapshot_confirmed,5451,1
snapshot_confirmed,5471,15
snapshot_confirmed,5583,1
snapshot_confirmed,5609,15
snapshot_confirmed,5716,1
snapshot_confirmed,5736,15
snapshot_confirmed,5844,1
snapshot_confirmed,5864,15
snapshot_confirmed,5971,1
snapshot_confirmed,5990,15
snapshot_confirmed,6096,1
snapshot_confirmed,6116,15
snapshot_confirmed,6224,1
snapshot_confirmed,6244,15
snapshot_confirmed,6354,1
snapshot_confirmed,6386,15
snapshot_confirmed,6512,1
snapshot_confirmed,6534,15
snapshot_confirmed,6646,1
snapshot_confirmed,6667,15
snapshot_confirmed,6775,1
snapshot_confirmed,6794,15
snapshot_confirmed,6906,1
snapshot_confirmed,6926,15
snapshot_confirmed,7032,1
snapshot_confirmed,7061,15
snapshot_confirmed,7172,1
snapshot_confirmed,7192,15
snapshot_confirmed,7300,1
snapshot_confirmed,7322,15
snapshot_confirmed,7436,1
snapshot_confirmed,7455,15
snapshot_confirmed,7557,1
snapshot_confirmed,7578,15
snapshot_confirmed,7684,1
snapshot_confirmed,7707,15
snapshot_confirmed,7812,1
snapshot_confirmed,7832,15
snapshot_confirmed,7940,1
snapshot_confirmed,7970,15
snapshot_confirmed,8084,1
snapshot_confirmed,8105,15
snapshot_confirmed,8211,1
snapshot_confirmed,8234,15
snapshot_confirmed,8341,1
snapshot_confirmed,8361,15
snapshot_confirmed,8468,1
snapshot_confirmed,8488,15
snapshot_confirmed,8604,1
snapshot_confirmed,8626,15
snapshot_confirmed,8736,1
snapshot_confirmed,8763,15
snapshot_confirmed,8874,1
snapshot_confirmed,8895,15
snapshot_confirmed,9001,1
snapshot_confirmed,9023,15
snapshot_confirmed,9134,1
snapshot_confirmed,9156,15
snapshot_confirmed,9267,1
snapshot_confirmed,9287,15
snapshot_confirmed,9398,1
snapshot_confirmed,9419,15
snapshot_confirmed,9528,1
snapshot_confirmed,9557,15
snapshot_confirmed,9664,1
snapshot_confirmed,9686,15
snapshot_confirmed,9835,1
snapshot_confirmed,9858,15
snapshot_confirmed,9969,1
snapshot_confirmed,9998,15
snapshot_confirmed,10094,1
snapshot_confirmed,10130,15
snapshot_confirmed,10245,1
snapshot_confirmed,10260,15
snapshot_confirmed,10376,1
snapshot_confirmed,10396,15
snapshot_confirmed,10500,1
snapshot_confirmed,10522,15
snapshot_confirmed,10634,1
snapshot_confirmed,10654,15
snapshot_confirmed,10767,1
snapshot_confirmed,10791,15
snapshot_confirmed,10901,1
snapshot_confirmed,10921,15
snapshot_confirmed,11025,1
snapshot_confirmed,11046,15
snapshot_confirmed,11164,1
snapshot_confirmed,11181,15
snapshot_confirmed,11285,1
snapshot_confirmed,11306,15
snapshot_confirmed,11414,1
snapshot_confirmed,11434,15
snapshot_confirmed,11544,1
snapshot_confirmed,11563,15
snapshot_confirmed,11670,1
snapshot_confirmed,11695,15
snapshot_confirmed,11799,1
snapshot_confirmed,11819,15
snapshot_confirmed,11929,1
snapshot_confirmed,11949,15
snapshot_confirmed,12058,1
snapshot_confirmed,12078,15
snapshot_confirmed,12190,1
snapshot_confirmed,12214,15
snapshot_confirmed,12319,1
snapshot_confirmed,12337,15
snapshot_confirmed,12443,1
snapshot_confirmed,12474,15
snapshot_confirmed,12571,1
snapshot_confirmed,12603,15
snapshot_confirmed,12717,1
snapshot_confirmed,12738,15
snapshot_confirmed,12849,1
snapshot_confirmed,12871,15
snapshot_confirmed,12979,1
snapshot_confirmed,12998,15
snapshot_confirmed,13103,1
snapshot_confirmed,13126,15
snapshot_confirmed,13233,1
snapshot_confirmed,13253,15
snapshot_confirmed,13360,1
snapshot_confirmed,13389,15
snapshot_confirmed,13497,1
snapshot_confirmed,13519,15
snapshot_confirmed,13626,1
snapshot_confirmed,13648,15
snapshot_confirmed,13757,1
snapshot_confirmed,13777,15
snapshot_confirmed,13887,1
snapshot_confirmed,13906,15
snapshot_confirmed,14021,1
snapshot_confirmed,14043,15
snapshot_confirmed,14151,1
snapshot_confirmed,14180,15
snapshot_confirmed,14279,1
snapshot_confirmed,14309,15
snapshot_confirmed,14419,1
snapshot_confirmed,14439,15
snapshot_confirmed,14550,1
snapshot_confirmed,14571,15
snapshot_confirmed,14681,1
snapshot_confirmed,14701,15
snapshot_confirmed,14810,1
snapshot_confirmed,14831,15
snapshot_confirmed,14947,1
snapshot_confirmed,14979,15
snapshot_confirmed,15087,1
snapshot_confirmed,15108,15
snapshot_confirmed,15220,1
snapshot_confirmed,15243,15
snapshot_confirmed,15352,1
snapshot_confirmed,15371,15
snapshot_confirmed,15487,1
snapshot_confirmed,15510,15
snapshot_confirmed,15618,1
snapshot_confirmed,15640,15
snapshot_confirmed,15763,1
snapshot_confirmed,15783,15
snapshot_confirmed,15896,1
snapshot_confirmed,15915,15
snapshot_confirmed,16027,1
snapshot_confirmed,16049,15
snapshot_confirmed,16162,1
snapshot_confirmed,16183,15
snapshot_confirmed,16291,1
snapshot_confirmed,16310,15
snapshot_confirmed,16416,1
snapshot_confirmed,16442,15
snapshot_confirmed,16553,1
snapshot_confirmed,16573,15
