timestamp,nodeVersion,env,testcase,profile,runId,decision,offeredTps,validTps,confirmTps,txValidP50,txValidP95,snapshotP50,snapshotP95,avgTxPerSnapshot,invalid,staleInputRace,path
2026-07-27T08:36:32.861Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,104.6,104.6,104.6,47.03599999999642,100.47616699999708,154.11812499999905,196.5296249999992,7.8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T08:37:07.299Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,102.2,102.2,102.2,46.304707999999664,103.29958299999998,147.02933399999893,211.92370799999844,7.6,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T08:37:33.616Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,101.9,101.9,101.9,50.11729100000048,108.52637500000128,150.33629199999996,204.50466600000073,7.8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T08:38:06.254Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,116.7,116.7,116.7,55.42950000000019,102.99945900000057,132.59516599999915,155.37645799999973,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T08:38:30.501Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,114.2,114.2,114.2,56.16766699999971,105.2916669999995,136.0749160000014,163.78829199999927,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T08:38:53.035Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,118.2,118.2,118.2,53.731582999998864,100.86954200000037,131.85775000000103,147.64887500000077,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T08:39:15.928Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,116.5,116.5,116.5,56.05883300000005,104.20391699999891,135.42250000000058,158.77637500000128,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T08:40:43.339Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,115.3,115.3,115.3,55.241165999999794,103.17545900000005,135.29674999999952,154.22408299999915,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T08:41:05.953Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,117.3,117.3,117.3,55.615999999999985,103.73049999999967,133.6069580000003,149.64283299999988,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T08:41:27.908Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,122.2,122.2,122.2,40.07916600000135,95.72383300000001,128.0270840000003,146.17820800000118,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T08:41:50.009Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,121.3,121.3,121.3,53.31737500000054,99.41612499999974,129.55741599999965,144.2727079999995,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T08:42:12.083Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,121.5,121.5,121.5,53.52833400000054,99.9355830000004,130.0614999999998,139.40666599999895,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T08:42:33.803Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,123.9,123.9,123.9,52.193709000001036,98.25766600000134,127.60125000000153,141.47537499999999,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T08:43:04.164Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,118.5,118.5,118.5,53.89350000000013,101.94549999999981,133.0892500000009,145.0052080000005,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T08:43:26.412Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,119.5,119.5,119.5,54.19775000000027,100.43979200000103,132.1252080000013,149.29141700000037,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T08:43:49.020Z,2.3.0-ef833d8a,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,118.1,118.1,118.1,54.444540999998935,101.730375000001,132.40654200000063,158.37579200000073,8,0,0,2.3.0-ef833d8a/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T08:44:11.354Z,2.2.0-25b8bd2b,macos-arm64-native-interleaved,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,118.8,118.8,118.8,53.96295800000007,100.32279199999903,132.14895799999977,147.00266600000032,8,0,0,2.2.0-25b8bd2b/macos-arm64-native-interleaved/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T09:40:41.414Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-01,GATE PASS,86.6,86.6,86.6,55.65104199999769,86.77662500000042,180.3834999999999,200.23291699999936,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-01
2026-07-27T09:41:07.530Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-01,GATE PASS,102.3,102.3,102.3,44.784208000000945,99.9247919999998,147.35095799999908,212.3259169999983,7.7,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-01
2026-07-27T09:41:37.350Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-02,GATE PASS,85.8,85.8,85.8,77.24858300000051,128.2970830000013,185.78412500000013,211.1245830000007,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-02
2026-07-27T09:42:03.395Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-02,GATE PASS,102.6,102.6,102.6,44.01958399999785,94.83220900000015,147.6337080000012,200.61737500000163,7.7,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-02
2026-07-27T09:42:41.073Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-03,GATE PASS,99.4,99.4,99.4,48.37416699999994,104.04545799999869,153.15454200000022,209.99579099999937,7.5,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-03
2026-07-27T09:43:10.821Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-03,GATE PASS,86.8,86.8,86.8,60.72650000000067,118.92091700000128,182.73979099999997,206.0221249999995,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-03
2026-07-27T09:43:37.543Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,99.8,99.8,99.8,55.867166,105.67733399999997,158.68370799999866,206.10029199999917,7.7,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T09:44:07.307Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,86.3,86.3,86.3,61.83904199999961,120.09558300000026,183.24012500000026,234.7710420000003,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T09:44:32.558Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,107.2,107.2,107.2,42.529082999999446,93.54612500000076,144.81025000000045,186.27916600000026,7.8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T09:45:02.605Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,85.1,85.1,85.1,75.72633300000052,128.83091700000114,185.97691699999814,207.21849999999904,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T09:45:40.780Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,85.6,85.6,85.6,74.40095800000017,126.80795800000124,186.28891699999986,208.71791699999812,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T09:46:07.934Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,102.7,102.7,102.7,46.298000000000684,100.41570799999863,150.16766700000153,198.64766600000075,7.6,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T09:46:37.516Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,86.9,86.9,86.9,69.59166699999696,121.07641599999988,180.93775000000096,204.14866699999948,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T09:47:03.220Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,104.2,104.2,104.2,42.76679200000035,92.56379199999992,142.77612500000032,198.4933340000007,7.7,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T09:47:33.609Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,84.5,84.5,84.5,78.59595900000022,134.32187499999964,190.31966699999975,243.6815000000006,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T09:47:59.857Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,101.1,101.1,101.1,49.36275000000023,101.2215410000008,155.0874590000003,186.2622910000009,7.8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T09:48:34.034Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,100.8,100.8,100.8,47.62875000000167,101.95924999999988,153.82979199999863,193.6487500000003,7.8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T09:49:04.831Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,82.6,82.6,82.6,78.6229170000006,143.02083400000083,188.86729200000082,254.74662499999977,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T09:49:32.390Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,101.2,101.2,101.2,44.195959000000585,95.61179099999936,143.91958400000294,223.59345799999937,7.8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T09:50:02.631Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,perp-state,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,85.9,85.9,85.9,75.31829199999993,125.59554199999911,182.54462500000045,216.06595799999923,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/perp-state/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T09:50:35.728Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-01,GATE PASS,114.1,114.1,114.1,57.47020900000098,105.64974999999868,138.95225000000028,159.06737500000054,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-01
2026-07-27T09:50:58.385Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-01,GATE PASS,117,117,117,55.084375000000364,103.31766600000083,134.7156249999989,158.03991599999972,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-01
2026-07-27T09:51:21.866Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-02,GATE PASS,112.9,112.9,112.9,57.885833000000275,107.2427090000001,137.11758299999929,166.71470799999952,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-02
2026-07-27T09:51:44.603Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-02,GATE PASS,116.5,116.5,116.5,54.80383299999994,102.95991700000013,134.90316699999858,147.54791699999987,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-02
2026-07-27T09:52:07.929Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-03,GATE PASS,113,113,113,59.26270900000054,107.39595800000097,140.70316699999967,158.65008399999897,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-03
2026-07-27T09:52:30.838Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-03,GATE PASS,115.9,115.9,115.9,55.44708399999945,103.69608399999925,134.11704200000167,171.74754099999973,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-03
2026-07-27T09:52:55.064Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,109,109,109,60.08549999999923,111.06233299999985,140.87883299999976,178.96183399999973,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T09:53:17.743Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-04,GATE PASS,118.2,118.2,118.2,55.14416600000004,103.07854200000111,133.61820799999987,150.62929200000144,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-04
2026-07-27T09:53:50.321Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,115.8,115.8,115.8,55.53712500000074,105.36245899999994,135.76587499999914,154.47562500000095,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T09:54:13.344Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-05,GATE PASS,115.4,115.4,115.4,56.896208000000115,104.77666600000066,136.08466699999917,149.22591699999975,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-05
2026-07-27T09:54:35.299Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,122.3,122.3,122.3,52.83379199999945,98.92312499999935,129.12395800000013,141.4148329999989,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T09:54:58.130Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-06,GATE PASS,115.6,115.6,115.6,56.15700000000106,104.5625,135.23799999999937,152.92962499999885,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-06
2026-07-27T09:55:20.117Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,121.7,121.7,121.7,53.53620799999953,99.4169579999998,129.957124999999,143.7323749999996,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T09:55:43.040Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-07,GATE PASS,115,115,115,57.02795799999876,105.19541600000048,136.34558300000026,153.13224999999875,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-07
2026-07-27T09:56:05.351Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,119.2,119.2,119.2,52.853665999999976,100.11695800000052,130.83024999999907,147.76708300000064,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T09:56:28.138Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-08,GATE PASS,116.1,116.1,116.1,56.19537500000115,104.13608399999976,136.8572920000006,150.8664579999986,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-08
2026-07-27T09:56:59.441Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,116.6,116.6,116.6,55.96445800000038,102.87033300000076,135.05808400000024,151.25224999999955,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T09:57:21.535Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-09,GATE PASS,120.8,120.8,120.8,53.38054100000045,100.46216600000116,130.07758399999966,165.72045799999978,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-09
2026-07-27T09:57:44.270Z,2.0.0-e054c576,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,116.3,116.3,116.3,55.88645800000086,103.41187499999978,134.59729199999947,152.0176250000004,8,0,0,2.0.0-e054c576/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-10
2026-07-27T09:58:06.194Z,2.2.0-25b8bd2b,macos-arm64-il-200-vs-220,noop-transfer,200tps-10s-40lanes-chained-closed16-snapshot,run-10,GATE PASS,122,122,122,50.30645900000127,97.26924999999937,128.61387500000092,141.21204100000068,8,0,0,2.2.0-25b8bd2b/macos-arm64-il-200-vs-220/noop-transfer/200tps-10s-40lanes-chained-closed16-snapshot/run-10
