node_emit_ms,client_recv_ms
0,0
6,5
12,12
17,17
23,22
29,28
35,34
40,40
46,45
52,51
67,66
73,73
79,79
84,84
90,89
96,95
129,129
158,157
158,157
158,157
163,163
186,185
192,191
198,197
203,203
209,208
215,214
221,220
227,227
233,232
239,238
245,244
263,263
288,287
298,297
303,303
310,309
316,315
321,321
327,326
332,331
338,338
348,347
356,355
369,369
384,383
389,388
413,412
446,446
472,472
473,472
478,477
484,483
490,489
495,495
502,501
507,506
522,521
528,527
537,536
542,542
549,548
557,556
563,562
584,583
617,616
617,617
617,617
632,632
639,639
646,645
652,651
659,658
665,664
670,670
677,676
683,683
690,689
695,695
701,700
719,719
765,764
765,764
770,769
776,776
783,782
789,788
795,794
801,801
807,806
813,812
819,818
824,824
830,829
836,835
853,853
876,875
909,909
909,909
910,909
916,915
921,920
926,926
931,931
938,937
943,942
949,949
965,964
969,969
975,975
982,981
988,988
1008,1007
1037,1037
1038,1037
1038,1037
1044,1043
1050,1049
1055,1055
1061,1060
1076,1076
1082,1081
1087,1086
1093,1092
1098,1098
1105,1104
1110,1110
1119,1119
1141,1141
1166,1166
1166,1166
1171,1171
1185,1185
1192,1192
1198,1197
1204,1203
1209,1208
1215,1215
1221,1220
1227,1226
1231,1230
1236,1236
1243,1242
1249,1249
1268,1268
1297,1297
1303,1303
1309,1308
1315,1314
1321,1320
1326,1326
1331,1331
1337,1337
1344,1343
1348,1348
1354,1353
1359,1359
1366,1365
1371,1371
1377,1377
1408,1407
1437,1437
1437,1437
1438,1437
1442,1442
1448,1447
1454,1453
1460,1459
1465,1465
1470,1470
1477,1476
1483,1483
1488,1488
1494,1493
1500,1499
1506,1505
1538,1537
1567,1567
1568,1567
1568,1567
1574,1573
1580,1579
1586,1586
1592,1591
1598,1597
1604,1604
1609,1609
1616,1615
1633,1632
1639,1638
1645,1644
1652,1651
1670,1670
1698,1698
1699,1698
1704,1703
1709,1709
1714,1714
1720,1719
1726,1725
1731,1731
1747,1746
1752,1751
1759,1758
1765,1764
1771,1770
1776,1776
1783,1782
1804,1804
1834,1833
1834,1834
1840,1839
1845,1845
1861,1860
1869,1868
1875,1874
1881,1880
1887,1886
1893,1893
1899,1898
1905,1904
1911,1910
1917,1916
1923,1922
1943,1943
1979,1978
1979,1978
1985,1984
1990,1990
1997,1999
2003,2003
2009,2008
2015,2014
2021,2020
2026,2026
2032,2031
2036,2036
2042,2041
2046,2046
