event,ms_since_first_fire,count
txvalid_burst,16943,2000
snapshot_confirmed,128,1
snapshot_confirmed,147,15
snapshot_confirmed,271,1
snapshot_confirmed,293,15
snapshot_confirmed,404,1
snapshot_confirmed,432,15
snapshot_confirmed,545,1
snapshot_confirmed,568,15
snapshot_confirmed,679,1
snapshot_confirmed,701,15
snapshot_confirmed,807,1
snapshot_confirmed,828,15
snapshot_confirmed,934,1
snapshot_confirmed,956,15
snapshot_confirmed,1068,1
snapshot_confirmed,1099,15
snapshot_confirmed,1196,1
snapshot_confirmed,1229,15
snapshot_confirmed,1342,1
snapshot_confirmed,1366,15
snapshot_confirmed,1470,1
snapshot_confirmed,1493,15
snapshot_confirmed,1604,1
snapshot_confirmed,1626,15
snapshot_confirmed,1738,1
snapshot_confirmed,1759,15
snapshot_confirmed,1872,1
snapshot_confirmed,1910,15
snapshot_confirmed,2019,1
snapshot_confirmed,2045,15
snapshot_confirmed,2159,1
snapshot_confirmed,2179,15
snapshot_confirmed,2290,1
snapshot_confirmed,2314,15
snapshot_confirmed,2477,1
snapshot_confirmed,2498,15
snapshot_confirmed,2608,1
snapshot_confirmed,2630,15
snapshot_confirmed,2742,1
snapshot_confirmed,2766,15
snapshot_confirmed,2885,1
snapshot_confirmed,2932,15
snapshot_confirmed,3045,1
snapshot_confirmed,3068,15
snapshot_confirmed,3175,1
snapshot_confirmed,3196,15
snapshot_confirmed,3312,1
snapshot_confirmed,3334,15
snapshot_confirmed,3446,1
snapshot_confirmed,3468,15
snapshot_confirmed,3587,1
snapshot_confirmed,3621,15
snapshot_confirmed,3726,1
snapshot_confirmed,3747,15
snapshot_confirmed,3862,1
snapshot_confirmed,3885,15
snapshot_confirmed,3992,1
snapshot_confirmed,4016,15
snapshot_confirmed,4123,1
snapshot_confirmed,4145,15
snapshot_confirmed,4258,1
snapshot_confirmed,4290,15
snapshot_confirmed,4388,1
snapshot_confirmed,4421,15
snapshot_confirmed,4532,1
snapshot_confirmed,4552,15
snapshot_confirmed,4664,1
snapshot_confirmed,4684,15
snapshot_confirmed,4797,1
snapshot_confirmed,4820,15
snapshot_confirmed,4932,1
snapshot_confirmed,4958,15
snapshot_confirmed,5072,1
snapshot_confirmed,5098,15
snapshot_confirmed,5208,1
snapshot_confirmed,5229,15
snapshot_confirmed,5336,1
snapshot_confirmed,5357,15
snapshot_confirmed,5469,1
snapshot_confirmed,5490,15
snapshot_confirmed,5607,1
snapshot_confirmed,5630,15
snapshot_confirmed,5731,1
snapshot_confirmed,5761,15
snapshot_confirmed,5872,1
snapshot_confirmed,5894,15
snapshot_confirmed,6006,1
snapshot_confirmed,6028,15
snapshot_confirmed,6137,1
snapshot_confirmed,6160,15
snapshot_confirmed,6270,1
snapshot_confirmed,6290,15
snapshot_confirmed,6405,1
snapshot_confirmed,6429,15
snapshot_confirmed,6540,1
snapshot_confirmed,6575,15
snapshot_confirmed,6689,1
snapshot_confirmed,6710,15
snapshot_confirmed,6822,1
snapshot_confirmed,6843,15
snapshot_confirmed,6951,1
snapshot_confirmed,6975,15
snapshot_confirmed,7084,1
snapshot_confirmed,7105,15
snapshot_confirmed,7217,1
snapshot_confirmed,7252,15
snapshot_confirmed,7371,1
snapshot_confirmed,7394,15
snapshot_confirmed,7504,1
snapshot_confirmed,7524,15
snapshot_confirmed,7638,1
snapshot_confirmed,7661,15
snapshot_confirmed,7767,1
snapshot_confirmed,7789,15
snapshot_confirmed,7899,1
snapshot_confirmed,7933,15
snapshot_confirmed,8042,1
snapshot_confirmed,8064,15
snapshot_confirmed,8171,1
snapshot_confirmed,8190,15
snapshot_confirmed,8302,1
snapshot_confirmed,8323,15
snapshot_confirmed,8436,1
snapshot_confirmed,8456,15
snapshot_confirmed,8570,1
snapshot_confirmed,8603,15
snapshot_confirmed,8714,1
snapshot_confirmed,8735,15
snapshot_confirmed,8849,1
snapshot_confirmed,8873,15
snapshot_confirmed,8999,1
snapshot_confirmed,9022,15
snapshot_confirmed,9137,1
snapshot_confirmed,9170,15
snapshot_confirmed,9287,1
snapshot_confirmed,9308,15
snapshot_confirmed,9421,1
snapshot_confirmed,9443,15
snapshot_confirmed,9547,1
snapshot_confirmed,9569,15
snapshot_confirmed,9680,1
snapshot_confirmed,9701,15
snapshot_confirmed,9808,1
snapshot_confirmed,9837,15
snapshot_confirmed,9948,1
snapshot_confirmed,9970,15
snapshot_confirmed,10083,1
snapshot_confirmed,10102,15
snapshot_confirmed,10215,1
snapshot_confirmed,10235,15
snapshot_confirmed,10342,1
snapshot_confirmed,10363,15
snapshot_confirmed,10473,1
snapshot_confirmed,10495,15
snapshot_confirmed,10608,1
snapshot_confirmed,10641,15
