event,ms_since_first_fire,count
txvalid_burst,17805,2000
snapshot_confirmed,66,1
snapshot_confirmed,208,5
snapshot_confirmed,435,19
snapshot_confirmed,494,31
snapshot_confirmed,674,1
snapshot_confirmed,886,27
snapshot_confirmed,946,23
snapshot_confirmed,1215,2
snapshot_confirmed,1399,29
snapshot_confirmed,1440,21
snapshot_confirmed,1622,1
snapshot_confirmed,1841,24
snapshot_confirmed,1885,26
snapshot_confirmed,2081,1
snapshot_confirmed,2289,26
snapshot_confirmed,2333,24
snapshot_confirmed,2458,1
snapshot_confirmed,2687,18
snapshot_confirmed,2757,32
snapshot_confirmed,2978,1
snapshot_confirmed,3167,30
snapshot_confirmed,3202,20
snapshot_confirmed,3352,1
snapshot_confirmed,3576,18
snapshot_confirmed,3625,32
snapshot_confirmed,3826,1
snapshot_confirmed,4042,26
snapshot_confirmed,4094,24
snapshot_confirmed,4271,1
snapshot_confirmed,4500,24
snapshot_confirmed,4553,26
snapshot_confirmed,4782,1
snapshot_confirmed,4974,29
snapshot_confirmed,5010,21
snapshot_confirmed,5171,1
snapshot_confirmed,5480,21
snapshot_confirmed,5532,29
snapshot_confirmed,5728,1
snapshot_confirmed,5938,26
snapshot_confirmed,5983,24
snapshot_confirmed,6172,1
snapshot_confirmed,6389,24
snapshot_confirmed,6432,26
snapshot_confirmed,6613,1
snapshot_confirmed,6836,23
snapshot_confirmed,6893,27
snapshot_confirmed,7154,1
snapshot_confirmed,7322,31
snapshot_confirmed,7365,19
snapshot_confirmed,7516,1
snapshot_confirmed,7738,20
snapshot_confirmed,7798,30
snapshot_confirmed,7978,2
snapshot_confirmed,8189,25
snapshot_confirmed,8230,25
snapshot_confirmed,8441,1
snapshot_confirmed,8639,27
snapshot_confirmed,8682,23
snapshot_confirmed,8849,1
snapshot_confirmed,9104,23
snapshot_confirmed,9153,27
snapshot_confirmed,9334,1
snapshot_confirmed,9570,24
snapshot_confirmed,9622,26
snapshot_confirmed,9791,1
snapshot_confirmed,10027,23
snapshot_confirmed,10076,27
snapshot_confirmed,10266,1
snapshot_confirmed,10492,25
snapshot_confirmed,10534,25
snapshot_confirmed,10696,1
snapshot_confirmed,10909,21
snapshot_confirmed,10961,29
snapshot_confirmed,11157,1
snapshot_confirmed,11362,26
snapshot_confirmed,11407,24
snapshot_confirmed,11577,1
snapshot_confirmed,11786,22
snapshot_confirmed,11833,28
snapshot_confirmed,12019,1
snapshot_confirmed,12249,25
snapshot_confirmed,12340,25
snapshot_confirmed,12558,1
snapshot_confirmed,12747,30
snapshot_confirmed,12793,20
snapshot_confirmed,12977,1
snapshot_confirmed,13185,24
snapshot_confirmed,13232,26
snapshot_confirmed,13425,1
snapshot_confirmed,13625,26
snapshot_confirmed,13670,24
snapshot_confirmed,13886,1
snapshot_confirmed,14093,27
snapshot_confirmed,14135,23
snapshot_confirmed,14324,1
snapshot_confirmed,14566,23
snapshot_confirmed,14615,27
snapshot_confirmed,14850,1
snapshot_confirmed,15029,31
snapshot_confirmed,15074,19
snapshot_confirmed,15268,1
snapshot_confirmed,15499,24
snapshot_confirmed,15542,26
snapshot_confirmed,15695,1
snapshot_confirmed,15920,21
snapshot_confirmed,15978,29
snapshot_confirmed,16216,1
snapshot_confirmed,16397,31
snapshot_confirmed,16442,19
snapshot_confirmed,16598,1
snapshot_confirmed,16814,21
snapshot_confirmed,16860,29
snapshot_confirmed,17054,1
snapshot_confirmed,17287,25
snapshot_confirmed,17342,25
snapshot_confirmed,17548,1
snapshot_confirmed,17750,28
snapshot_confirmed,17791,22
snapshot_confirmed,17834,1
snapshot_confirmed,17863,3
