event,ms_since_first_fire,count
txvalid_burst,16507,2000
snapshot_confirmed,126,1
snapshot_confirmed,145,15
snapshot_confirmed,257,1
snapshot_confirmed,286,15
snapshot_confirmed,402,1
snapshot_confirmed,421,15
snapshot_confirmed,531,1
snapshot_confirmed,552,15
snapshot_confirmed,659,1
snapshot_confirmed,678,15
snapshot_confirmed,785,1
snapshot_confirmed,804,15
snapshot_confirmed,914,1
snapshot_confirmed,937,15
snapshot_confirmed,1043,1
snapshot_confirmed,1073,15
snapshot_confirmed,1171,1
snapshot_confirmed,1198,15
snapshot_confirmed,1302,1
snapshot_confirmed,1318,15
snapshot_confirmed,1425,1
snapshot_confirmed,1449,15
snapshot_confirmed,1553,1
snapshot_confirmed,1571,15
snapshot_confirmed,1676,1
snapshot_confirmed,1696,15
snapshot_confirmed,1805,1
snapshot_confirmed,1823,15
snapshot_confirmed,1935,1
snapshot_confirmed,1955,15
snapshot_confirmed,2068,1
snapshot_confirmed,2097,15
snapshot_confirmed,2208,1
snapshot_confirmed,2226,15
snapshot_confirmed,2334,1
snapshot_confirmed,2354,15
snapshot_confirmed,2460,1
snapshot_confirmed,2479,15
snapshot_confirmed,2591,1
snapshot_confirmed,2612,15
snapshot_confirmed,2719,1
snapshot_confirmed,2737,15
snapshot_confirmed,2847,1
snapshot_confirmed,2876,15
snapshot_confirmed,2987,1
snapshot_confirmed,3008,15
snapshot_confirmed,3118,1
snapshot_confirmed,3137,15
snapshot_confirmed,3250,1
snapshot_confirmed,3270,15
snapshot_confirmed,3381,1
snapshot_confirmed,3402,15
snapshot_confirmed,3507,1
snapshot_confirmed,3527,15
snapshot_confirmed,3641,1
snapshot_confirmed,3669,15
snapshot_confirmed,3778,1
snapshot_confirmed,3798,15
snapshot_confirmed,3907,1
snapshot_confirmed,3926,15
snapshot_confirmed,4035,1
snapshot_confirmed,4054,15
snapshot_confirmed,4189,1
snapshot_confirmed,4221,15
snapshot_confirmed,4316,1
snapshot_confirmed,4346,15
snapshot_confirmed,4455,1
snapshot_confirmed,4475,15
snapshot_confirmed,4581,1
snapshot_confirmed,4602,15
snapshot_confirmed,4709,1
snapshot_confirmed,4729,15
snapshot_confirmed,4844,1
snapshot_confirmed,4864,15
snapshot_confirmed,4974,1
snapshot_confirmed,5004,15
snapshot_confirmed,5111,1
snapshot_confirmed,5130,15
snapshot_confirmed,5240,1
snapshot_confirmed,5261,15
snapshot_confirmed,5375,1
snapshot_confirmed,5396,15
snapshot_confirmed,5508,1
snapshot_confirmed,5528,15
snapshot_confirmed,5637,1
snapshot_confirmed,5656,15
snapshot_confirmed,5770,1
snapshot_confirmed,5799,15
snapshot_confirmed,5909,1
snapshot_confirmed,5929,15
snapshot_confirmed,6037,1
snapshot_confirmed,6057,15
snapshot_confirmed,6163,1
snapshot_confirmed,6183,15
snapshot_confirmed,6293,1
snapshot_confirmed,6314,15
snapshot_confirmed,6425,1
snapshot_confirmed,6444,15
snapshot_confirmed,6553,1
snapshot_confirmed,6576,15
snapshot_confirmed,6692,1
snapshot_confirmed,6711,15
snapshot_confirmed,6821,1
snapshot_confirmed,6841,15
snapshot_confirmed,6946,1
snapshot_confirmed,6965,15
snapshot_confirmed,7071,1
snapshot_confirmed,7090,15
snapshot_confirmed,7199,1
snapshot_confirmed,7217,15
snapshot_confirmed,7327,1
snapshot_confirmed,7346,15
snapshot_confirmed,7454,1
snapshot_confirmed,7488,15
snapshot_confirmed,7596,1
snapshot_confirmed,7614,15
snapshot_confirmed,7724,1
snapshot_confirmed,7744,15
snapshot_confirmed,7851,1
snapshot_confirmed,7869,15
snapshot_confirmed,7985,1
snapshot_confirmed,8005,15
snapshot_confirmed,8121,1
snapshot_confirmed,8150,15
snapshot_confirmed,8280,1
snapshot_confirmed,8298,15
snapshot_confirmed,8404,1
snapshot_confirmed,8423,15
snapshot_confirmed,8535,1
snapshot_confirmed,8554,15
snapshot_confirmed,8664,1
snapshot_confirmed,8684,15
snapshot_confirmed,8795,1
snapshot_confirmed,8833,15
snapshot_confirmed,8941,1
snapshot_confirmed,8964,15
snapshot_confirmed,9075,1
snapshot_confirmed,9094,15
