node_emit_ms,client_recv_ms
0,0
2,1
6,6
13,13
19,18
24,24
30,29
35,35
42,41
57,56
62,61
67,67
73,73
79,78
85,84
90,90
97,97
103,103
118,125
150,150
235,236
237,236
237,237
241,241
247,246
252,252
257,257
264,263
280,279
285,285
292,292
298,298
304,303
309,309
315,314
320,320
326,325
330,330
336,335
341,341
419,419
453,453
454,453
454,454
459,459
464,464
471,470
478,477
483,482
489,488
504,503
508,508
513,513
520,519
532,532
538,537
544,543
549,549
554,554
560,560
592,592
645,644
646,645
646,646
647,647
648,647
652,651
657,657
663,663
669,669
675,675
682,681
687,687
694,693
738,737
738,738
739,739
740,739
744,744
751,750
756,755
793,792
793,793
796,795
797,796
798,797
804,803
809,808
813,813
818,818
825,824
842,842
848,848
854,854
896,896
897,896
897,899
898,899
899,899
903,903
912,911
951,950
952,951
952,952
959,958
964,964
971,970
976,975
982,981
987,987
992,992
999,998
1004,1003
1009,1008
1046,1046
1046,1046
1047,1047
1048,1048
1061,1061
1068,1068
1074,1073
1123,1122
1124,1123
1124,1124
1131,1130
1136,1136
1142,1141
1147,1146
1151,1151
1156,1156
1172,1171
1177,1177
1183,1182
1189,1188
1228,1227
1228,1234
1229,1234
1235,1234
1236,1235
1240,1240
1247,1246
1287,1287
1288,1288
1289,1288
1295,1294
1300,1300
1305,1305
1310,1310
1317,1316
1322,1322
1328,1328
1333,1333
1340,1339
1345,1345
1386,1385
1386,1386
1396,1395
1401,1401
1407,1407
1413,1412
1419,1418
1461,1460
1461,1461
1462,1462
1463,1463
1466,1466
1469,1468
1474,1473
1480,1479
1485,1484
1491,1490
1506,1505
1512,1511
1517,1517
1553,1553
1554,1554
1555,1555
1574,1574
1575,1575
1580,1580
1588,1587
1611,1611
1612,1611
1620,1620
1627,1627
1635,1634
1641,1640
1646,1646
1652,1651
1657,1657
1663,1662
1668,1668
1674,1674
1682,1682
1719,1719
1720,1720
1721,1721
1762,1762
1762,1763
1763,1763
1770,1769
1775,1775
1781,1781
1787,1786
1792,1792
1798,1798
1804,1803
1809,1808
1815,1814
1820,1820
1826,1825
1831,1831
1847,1847
1855,1854
1896,1895
1897,1896
1897,1897
1931,1931
1931,1931
1932,1932
1936,1936
1938,1938
1944,1944
1962,1961
1967,1966
1972,1972
1979,1978
1985,1984
1990,1990
1996,1996
2002,2002
2010,2010
2017,2016
2024,2023
2058,2058
2059,2059
2060,2059
2115,2114
2115,2115
2118,2120
2119,2120
2120,2120
2126,2125
2130,2130
2136,2136
2142,2142
2148,2148
2154,2153
2159,2159
2164,2164
2170,2170
2177,2177
2194,2194
2200,2199
2237,2238
2238,2238
2238,2238
2276,2284
2285,2284
2291,2291
2312,2312
2317,2317
2322,2322
2328,2328
2334,2334
2340,2340
2346,2346
2352,2352
2359,2358
2364,2364
2371,2370
2376,2376
2381,2381
2388,2388
2417,2417
2418,2417
2418,2418
2458,2458
2500,2501
2501,2501
2502,2502
2503,2502
2506,2506
2513,2512
2518,2518
2524,2523
2541,2540
2545,2545
2551,2551
2558,2558
2563,2562
2569,2569
2575,2574
2581,2580
2586,2586
2591,2591
2598,2597
2637,2637
2680,2680
2681,2682
2682,2682
2686,2685
2692,2691
2698,2697
2703,2703
2708,2708
2715,2714
2720,2719
2726,2726
2731,2731
2737,2737
2744,2744
2749,2749
2763,2763
2769,2769
2775,2774
2781,2780
2820,2819
2869,2869
2869,2869
2870,2870
2871,2870
2873,2873
2880,2880
2885,2885
2891,2891
2898,2897
2902,2902
2908,2908
2914,2913
2919,2919
2924,2924
2929,2929
2935,2934
2942,2942
2947,2947
2954,2953
2993,2993
3028,3030
3029,3030
3030,3030
3036,3035
3044,3043
3047,3046
3053,3052
3058,3058
3064,3064
3069,3069
3075,3074
3080,3080
3087,3086
3109,3109
3116,3115
3121,3121
3129,3129
3134,3134
3141,3141
3170,3170
3215,3215
3216,3216
3217,3216
3219,3218
3224,3224
3230,3229
3238,3237
3244,3244
3249,3248
3256,3256
3260,3260
3265,3265
3270,3270
3310,3309
3311,3310
3311,3311
3312,3312
3313,3312
3315,3314
3330,3329
3365,3364
3366,3365
3367,3366
3368,3368
3373,3372
3379,3378
3385,3384
3389,3389
3397,3397
3404,3403
3409,3409
3414,3414
3421,3420
3464,3464
3465,3464
3466,3465
