event,ms_since_first_fire,count
txvalid_burst,17632,2000
snapshot_confirmed,162,1
snapshot_confirmed,186,15
snapshot_confirmed,367,1
snapshot_confirmed,390,15
snapshot_confirmed,507,1
snapshot_confirmed,531,15
snapshot_confirmed,680,1
snapshot_confirmed,716,15
snapshot_confirmed,834,1
snapshot_confirmed,855,15
snapshot_confirmed,969,1
snapshot_confirmed,991,15
snapshot_confirmed,1142,1
snapshot_confirmed,1166,15
snapshot_confirmed,1283,1
snapshot_confirmed,1302,15
snapshot_confirmed,1416,1
snapshot_confirmed,1435,15
snapshot_confirmed,1555,1
snapshot_confirmed,1574,15
snapshot_confirmed,1712,1
snapshot_confirmed,1730,15
snapshot_confirmed,1850,1
snapshot_confirmed,1871,15
snapshot_confirmed,1987,1
snapshot_confirmed,2009,15
snapshot_confirmed,2123,1
snapshot_confirmed,2158,15
snapshot_confirmed,2275,1
snapshot_confirmed,2296,15
snapshot_confirmed,2409,1
snapshot_confirmed,2429,15
snapshot_confirmed,2544,1
snapshot_confirmed,2565,15
snapshot_confirmed,2678,1
snapshot_confirmed,2700,15
snapshot_confirmed,2818,1
snapshot_confirmed,2849,15
snapshot_confirmed,2962,1
snapshot_confirmed,2984,15
snapshot_confirmed,3098,1
snapshot_confirmed,3120,15
snapshot_confirmed,3232,1
snapshot_confirmed,3248,15
snapshot_confirmed,3360,1
snapshot_confirmed,3382,15
snapshot_confirmed,3495,1
snapshot_confirmed,3528,15
snapshot_confirmed,3647,1
snapshot_confirmed,3669,15
snapshot_confirmed,3781,1
snapshot_confirmed,3804,15
snapshot_confirmed,3911,1
snapshot_confirmed,3933,15
snapshot_confirmed,4046,1
snapshot_confirmed,4082,15
snapshot_confirmed,4096,1
snapshot_confirmed,4224,1
snapshot_confirmed,4280,15
snapshot_confirmed,4393,1
snapshot_confirmed,4423,15
snapshot_confirmed,4555,1
snapshot_confirmed,4577,15
snapshot_confirmed,4688,1
snapshot_confirmed,4709,15
snapshot_confirmed,4820,1
snapshot_confirmed,4843,15
snapshot_confirmed,4956,1
snapshot_confirmed,4978,15
snapshot_confirmed,5088,1
snapshot_confirmed,5114,15
snapshot_confirmed,5231,1
snapshot_confirmed,5253,15
snapshot_confirmed,5366,1
snapshot_confirmed,5388,15
snapshot_confirmed,5499,1
snapshot_confirmed,5520,15
snapshot_confirmed,5626,1
snapshot_confirmed,5646,15
snapshot_confirmed,5769,1
snapshot_confirmed,5800,15
snapshot_confirmed,5913,1
snapshot_confirmed,5933,15
snapshot_confirmed,6043,1
snapshot_confirmed,6066,15
snapshot_confirmed,6173,1
snapshot_confirmed,6194,15
snapshot_confirmed,6306,1
snapshot_confirmed,6327,15
snapshot_confirmed,6438,1
snapshot_confirmed,6464,15
snapshot_confirmed,6575,1
snapshot_confirmed,6596,15
snapshot_confirmed,6706,1
snapshot_confirmed,6725,15
snapshot_confirmed,6840,1
snapshot_confirmed,6860,15
snapshot_confirmed,6972,1
snapshot_confirmed,6994,15
snapshot_confirmed,7110,1
snapshot_confirmed,7140,15
snapshot_confirmed,7259,1
snapshot_confirmed,7281,15
snapshot_confirmed,7391,1
snapshot_confirmed,7413,15
snapshot_confirmed,7523,1
snapshot_confirmed,7544,15
snapshot_confirmed,7653,1
snapshot_confirmed,7675,15
snapshot_confirmed,7785,1
snapshot_confirmed,7815,15
snapshot_confirmed,7924,1
snapshot_confirmed,7945,15
snapshot_confirmed,8056,1
snapshot_confirmed,8081,15
snapshot_confirmed,8199,1
snapshot_confirmed,8219,15
snapshot_confirmed,8332,1
snapshot_confirmed,8354,15
snapshot_confirmed,8467,1
snapshot_confirmed,8504,15
snapshot_confirmed,8617,1
snapshot_confirmed,8639,15
snapshot_confirmed,8752,1
snapshot_confirmed,8773,15
snapshot_confirmed,8910,1
snapshot_confirmed,8932,15
snapshot_confirmed,9040,1
snapshot_confirmed,9074,15
snapshot_confirmed,9191,1
snapshot_confirmed,9211,15
snapshot_confirmed,9325,1
snapshot_confirmed,9346,15
snapshot_confirmed,9489,1
snapshot_confirmed,9513,15
snapshot_confirmed,9634,1
snapshot_confirmed,9657,15
snapshot_confirmed,9775,1
snapshot_confirmed,9798,15
snapshot_confirmed,9910,1
snapshot_confirmed,9932,15
