event,ms_since_first_fire,count
txvalid_burst,5956,120
snapshot_confirmed,24,1
snapshot_confirmed,85,1
snapshot_confirmed,125,1
snapshot_confirmed,175,1
snapshot_confirmed,226,1
snapshot_confirmed,275,1
snapshot_confirmed,334,1
snapshot_confirmed,376,1
snapshot_confirmed,436,1
snapshot_confirmed,475,1
snapshot_confirmed,527,1
snapshot_confirmed,576,1
snapshot_confirmed,627,1
snapshot_confirmed,676,1
snapshot_confirmed,725,1
snapshot_confirmed,787,1
snapshot_confirmed,825,1
snapshot_confirmed,885,1
snapshot_confirmed,925,1
snapshot_confirmed,975,1
snapshot_confirmed,1026,1
snapshot_confirmed,1077,1
snapshot_confirmed,1126,1
snapshot_confirmed,1175,1
snapshot_confirmed,1235,1
snapshot_confirmed,1274,1
snapshot_confirmed,1335,1
snapshot_confirmed,1375,1
snapshot_confirmed,1435,1
snapshot_confirmed,1478,1
snapshot_confirmed,1528,1
snapshot_confirmed,1577,1
snapshot_confirmed,1628,1
snapshot_confirmed,1683,1
snapshot_confirmed,1728,1
snapshot_confirmed,1790,1
snapshot_confirmed,1825,1
snapshot_confirmed,1876,1
snapshot_confirmed,1925,1
snapshot_confirmed,1975,1
snapshot_confirmed,2026,1
snapshot_confirmed,2076,1
snapshot_confirmed,2134,1
snapshot_confirmed,2175,1
snapshot_confirmed,2236,1
snapshot_confirmed,2277,1
snapshot_confirmed,2334,1
snapshot_confirmed,2376,1
snapshot_confirmed,2426,1
snapshot_confirmed,2474,1
snapshot_confirmed,2525,1
snapshot_confirmed,2580,1
snapshot_confirmed,2625,1
snapshot_confirmed,2683,1
snapshot_confirmed,2725,1
snapshot_confirmed,2785,1
snapshot_confirmed,2826,1
snapshot_confirmed,2877,1
snapshot_confirmed,2923,1
snapshot_confirmed,2974,1
snapshot_confirmed,3032,1
snapshot_confirmed,3076,1
snapshot_confirmed,3135,1
snapshot_confirmed,3177,1
snapshot_confirmed,3236,1
snapshot_confirmed,3276,1
snapshot_confirmed,3326,1
snapshot_confirmed,3376,1
snapshot_confirmed,3425,1
snapshot_confirmed,3482,1
snapshot_confirmed,3526,1
snapshot_confirmed,3586,1
snapshot_confirmed,3627,1
snapshot_confirmed,3685,1
snapshot_confirmed,3726,1
snapshot_confirmed,3777,1
snapshot_confirmed,3829,1
snapshot_confirmed,3874,1
snapshot_confirmed,3927,1
snapshot_confirmed,3976,1
snapshot_confirmed,4035,1
snapshot_confirmed,4077,1
snapshot_confirmed,4134,1
snapshot_confirmed,4178,1
snapshot_confirmed,4226,1
snapshot_confirmed,4280,1
snapshot_confirmed,4331,1
snapshot_confirmed,4378,1
snapshot_confirmed,4428,1
snapshot_confirmed,4485,1
snapshot_confirmed,4528,1
snapshot_confirmed,4587,1
snapshot_confirmed,4635,1
snapshot_confirmed,4690,1
snapshot_confirmed,4730,1
snapshot_confirmed,4780,1
snapshot_confirmed,4835,1
snapshot_confirmed,4880,1
snapshot_confirmed,4935,1
snapshot_confirmed,4979,1
snapshot_confirmed,5040,1
snapshot_confirmed,5077,1
snapshot_confirmed,5138,1
snapshot_confirmed,5177,1
snapshot_confirmed,5226,1
snapshot_confirmed,5276,1
snapshot_confirmed,5326,1
snapshot_confirmed,5386,1
snapshot_confirmed,5426,1
snapshot_confirmed,5485,1
snapshot_confirmed,5526,1
snapshot_confirmed,5587,1
snapshot_confirmed,5627,1
snapshot_confirmed,5679,1
snapshot_confirmed,5727,1
snapshot_confirmed,5776,1
snapshot_confirmed,5833,1
snapshot_confirmed,5875,1
snapshot_confirmed,5936,1
snapshot_confirmed,5975,1
