node_emit_ms,client_recv_ms
0,0
51,50
100,100
152,151
213,212
254,253
303,302
353,352
404,403
455,454
506,505
554,554
605,605
659,658
706,706
769,768
807,807
858,857
907,907
958,957
1009,1008
1058,1057
1107,1107
1158,1157
1217,1217
1258,1257
1307,1306
1359,1358
1408,1407
1459,1458
1509,1508
1560,1559
1609,1608
1665,1664
1709,1708
1759,1758
1809,1808
1861,1861
1908,1907
1958,1957
2008,2007
2059,2058
2110,2109
2158,2157
2220,2220
2259,2258
2307,2307
2359,2358
2413,2412
2458,2458
2510,2509
2565,2564
2608,2607
2658,2657
2709,2708
2760,2760
2810,2809
2861,2860
2910,2909
2961,2960
3012,3011
3061,3060
3119,3118
3161,3160
3210,3210
3262,3261
3313,3313
3361,3360
3410,3410
3462,3461
3510,3510
3566,3565
3609,3609
3661,3660
3710,3710
3761,3760
3810,3810
3861,3860
3911,3911
3963,3962
4012,4012
4064,4063
4121,4120
4164,4164
4214,4213
4265,4265
4314,4314
4364,4363
4415,4414
4465,4464
4514,4513
4573,4573
4616,4615
4666,4665
4717,4716
4768,4767
4818,4817
4868,4867
4918,4917
4971,4970
5027,5026
5069,5069
5118,5117
5169,5168
5220,5219
5270,5269
5319,5318
5369,5368
5420,5419
5479,5478
5522,5521
5572,5571
5622,5621
5671,5670
5721,5720
5770,5770
5821,5820
5870,5870
5930,5929
5971,5970
