event,ms_since_first_fire,count
txvalid_burst,16238,2000
snapshot_confirmed,119,1
snapshot_confirmed,138,15
snapshot_confirmed,249,1
snapshot_confirmed,268,15
snapshot_confirmed,380,1
snapshot_confirmed,408,15
snapshot_confirmed,518,1
snapshot_confirmed,537,15
snapshot_confirmed,646,1
snapshot_confirmed,666,15
snapshot_confirmed,778,1
snapshot_confirmed,798,15
snapshot_confirmed,910,1
snapshot_confirmed,928,15
snapshot_confirmed,1039,1
snapshot_confirmed,1058,15
snapshot_confirmed,1166,1
snapshot_confirmed,1185,15
snapshot_confirmed,1311,1
snapshot_confirmed,1330,15
snapshot_confirmed,1440,1
snapshot_confirmed,1460,15
snapshot_confirmed,1566,1
snapshot_confirmed,1587,15
snapshot_confirmed,1694,1
snapshot_confirmed,1715,15
snapshot_confirmed,1826,1
snapshot_confirmed,1848,15
snapshot_confirmed,1976,1
snapshot_confirmed,1996,15
snapshot_confirmed,2106,1
snapshot_confirmed,2126,15
snapshot_confirmed,2230,1
snapshot_confirmed,2250,15
snapshot_confirmed,2358,1
snapshot_confirmed,2375,15
snapshot_confirmed,2481,1
snapshot_confirmed,2500,15
snapshot_confirmed,2613,1
snapshot_confirmed,2631,15
snapshot_confirmed,2737,1
snapshot_confirmed,2764,15
snapshot_confirmed,2871,1
snapshot_confirmed,2890,15
snapshot_confirmed,2994,1
snapshot_confirmed,3014,15
snapshot_confirmed,3124,1
snapshot_confirmed,3142,15
snapshot_confirmed,3247,1
snapshot_confirmed,3268,15
snapshot_confirmed,3375,1
snapshot_confirmed,3394,15
snapshot_confirmed,3499,1
snapshot_confirmed,3521,15
snapshot_confirmed,3627,1
snapshot_confirmed,3656,15
snapshot_confirmed,3751,1
snapshot_confirmed,3779,15
snapshot_confirmed,3882,1
snapshot_confirmed,3902,15
snapshot_confirmed,4009,1
snapshot_confirmed,4028,15
snapshot_confirmed,4137,1
snapshot_confirmed,4156,15
snapshot_confirmed,4261,1
snapshot_confirmed,4280,15
snapshot_confirmed,4389,1
snapshot_confirmed,4408,15
snapshot_confirmed,4511,1
snapshot_confirmed,4530,15
snapshot_confirmed,4640,1
snapshot_confirmed,4667,15
snapshot_confirmed,4771,1
snapshot_confirmed,4789,15
snapshot_confirmed,4898,1
snapshot_confirmed,4917,15
snapshot_confirmed,5025,1
snapshot_confirmed,5044,15
snapshot_confirmed,5154,1
snapshot_confirmed,5192,15
snapshot_confirmed,5300,1
snapshot_confirmed,5319,15
snapshot_confirmed,5424,1
snapshot_confirmed,5451,15
snapshot_confirmed,5552,1
snapshot_confirmed,5583,15
snapshot_confirmed,5687,1
snapshot_confirmed,5706,15
snapshot_confirmed,5814,1
snapshot_confirmed,5833,15
snapshot_confirmed,5942,1
snapshot_confirmed,5964,15
snapshot_confirmed,6075,1
snapshot_confirmed,6095,15
snapshot_confirmed,6201,1
snapshot_confirmed,6221,15
snapshot_confirmed,6335,1
snapshot_confirmed,6364,15
snapshot_confirmed,6468,1
snapshot_confirmed,6487,15
snapshot_confirmed,6594,1
snapshot_confirmed,6613,15
snapshot_confirmed,6718,1
snapshot_confirmed,6737,15
snapshot_confirmed,6845,1
snapshot_confirmed,6865,15
snapshot_confirmed,6971,1
snapshot_confirmed,6991,15
snapshot_confirmed,7105,1
snapshot_confirmed,7125,15
snapshot_confirmed,7231,1
snapshot_confirmed,7260,15
snapshot_confirmed,7373,1
snapshot_confirmed,7392,15
snapshot_confirmed,7498,1
snapshot_confirmed,7517,15
snapshot_confirmed,7626,1
snapshot_confirmed,7646,15
snapshot_confirmed,7756,1
snapshot_confirmed,7779,15
snapshot_confirmed,7892,1
snapshot_confirmed,7912,15
snapshot_confirmed,8026,1
snapshot_confirmed,8053,15
snapshot_confirmed,8161,1
snapshot_confirmed,8181,15
snapshot_confirmed,8289,1
snapshot_confirmed,8310,15
snapshot_confirmed,8415,1
snapshot_confirmed,8435,15
snapshot_confirmed,8544,1
snapshot_confirmed,8565,15
snapshot_confirmed,8678,1
snapshot_confirmed,8697,15
snapshot_confirmed,8803,1
snapshot_confirmed,8832,15
snapshot_confirmed,8929,1
snapshot_confirmed,8958,15
snapshot_confirmed,9072,1
snapshot_confirmed,9090,15
snapshot_confirmed,9195,1
snapshot_confirmed,9218,15
snapshot_confirmed,9321,1
snapshot_confirmed,9339,15
snapshot_confirmed,9453,1
snapshot_confirmed,9474,15
snapshot_confirmed,9586,1
snapshot_confirmed,9604,15
snapshot_confirmed,9751,1
snapshot_confirmed,9768,15
snapshot_confirmed,9879,1
snapshot_confirmed,9899,15
snapshot_confirmed,10006,1
snapshot_confirmed,10026,15
snapshot_confirmed,10135,1
snapshot_confirmed,10154,15
snapshot_confirmed,10267,1
snapshot_confirmed,10287,15
snapshot_confirmed,10401,1
snapshot_confirmed,10427,15
snapshot_confirmed,10549,1
snapshot_confirmed,10568,15
snapshot_confirmed,10682,1
snapshot_confirmed,10707,15
snapshot_confirmed,10819,1
snapshot_confirmed,10838,15
snapshot_confirmed,10942,1
snapshot_confirmed,10963,15
snapshot_confirmed,11073,1
snapshot_confirmed,11102,15
snapshot_confirmed,11199,1
snapshot_confirmed,11229,15
snapshot_confirmed,11340,1
