node_emit_ms,client_recv_ms
0,0
12,6
20,13
47,43
57,50
63,60
89,82
95,88
101,96
106,109
132,123
142,133
147,138
153,146
173,164
180,171
188,179
192,186
202,197
213,207
227,218
233,224
268,263
280,271
286,277
291,282
297,291
308,299
314,305
321,312
327,318
332,323
338,333
352,343
359,350
363,354
368,359
391,386
400,391
407,398
415,406
421,412
429,420
441,432
447,438
454,448
465,459
475,469
487,482
498,489
505,497
513,504
519,510
522,513
528,519
536,531
547,540
555,546
562,553
569,560
574,569
650,643
660,655
672,663
678,669
687,682
695,686
701,692
707,698
711,708
724,718
736,730
747,738
752,743
758,749
766,760
777,768
783,774
791,785
801,792
807,798
814,805
820,811
828,823
838,833
845,836
853,844
858,849
865,855
871,862
879,870
887,878
893,884
897,891
909,904
917,908
921,915
932,923
940,935
951,957
977,968
982,973
1007,997
1014,1005
1020,1011
1028,1019
1034,1029
1046,1037
1053,1044
1064,1055
1083,1075
1091,1082
1102,1093
1116,1107
1130,1124
1140,1131
1147,1143
1159,1149
1165,1156
1171,1162
1178,1169
1194,1185
1201,1192
1207,1198
1214,1208
1225,1216
1232,1223
1238,1230
1244,1236
1251,1242
1258,1252
1270,1261
1276,1267
1279,1270
1285,1276
1291,1282
1308,1302
1318,1309
1325,1319
1339,1330
1348,1339
1354,1347
1358,1352
1366,1367
1378,1372
1388,1382
1399,1389
1406,1403
1418,1412
1428,1423
1440,1434
1450,1441
1457,1448
1464,1455
1473,1464
1478,1469
1485,1476
1490,1482
1497,1492
1509,1500
1515,1506
1522,1523
1538,1529
1544,1536
1552,1543
1559,1550
1566,1557
1573,1564
1579,1571
1586,1577
1788,1782
1799,1790
1806,1797
1813,1803
1820,1822
1832,1823
1838,1834
1846,1840
1857,1848
1865,1858
1874,1865
1880,1872
1887,1882
1899,1890
1905,1896
1910,1902
1917,1908
1923,1914
1929,1920
1935,1926
1942,1933
1948,1940
1955,1950
1968,1959
1980,1974
1991,1982
1998,1992
2008,1999
2015,2006
2022,2013
2027,2019
2035,2029
2046,2038
2053,2044
2059,2050
2063,2055
2069,2060
2077,2068
2088,2080
2094,2085
2102,2093
2109,2100
2114,2106
2121,2112
2127,2118
2132,2123
2138,2129
2144,2135
2152,2146
2162,2153
2168,2159
2175,2166
2183,2174
2190,2186
2201,2195
2208,2199
2212,2206
2219,2210
2224,2215
2231,2222
2235,2226
2241,2232
2247,2238
2254,2245
2261,2252
2270,2261
2276,2267
2282,2279
2289,2280
2297,2288
2304,2297
2322,2313
2329,2320
2335,2326
2344,2335
2350,2345
2359,2353
2367,2361
2374,2369
2387,2381
2405,2396
2411,2402
2435,2426
2440,2431
2446,2437
2454,2445
2461,2452
2467,2458
2471,2466
2483,2474
2489,2480
2497,2488
2503,2494
2509,2500
2516,2508
2522,2514
2527,2522
2546,2540
2568,2559
2574,2565
2580,2571
2590,2581
2598,2589
2604,2595
2619,2610
2631,2622
2636,2627
2644,2635
2651,2647
2661,2656
2673,2664
2685,2676
2692,2683
2698,2689
2706,2700
2717,2707
2720,2715
2727,2722
2740,2734
2775,2770
2787,2778
2794,2788
2809,2800
2816,2808
2822,2813
2831,2826
2842,2833
2849,2840
2855,2851
2866,2858
2873,2868
2884,2879
2895,2889
2905,2897
2913,2908
2924,2915
2930,2921
2936,2928
2942,2934
2948,2940
2956,2948
2964,2955
2970,2962
2976,2967
2984,2975
2991,2982
2999,2993
3008,3000
3015,3006
3023,3014
3029,3020
3034,3025
3040,3031
3046,3037
3051,3044
3059,3050
3065,3056
