event,ms_since_first_fire,count
txvalid_burst,20154,2000
snapshot_confirmed,153,1
snapshot_confirmed,193,15
snapshot_confirmed,250,1
snapshot_confirmed,355,5
snapshot_confirmed,407,11
snapshot_confirmed,486,5
snapshot_confirmed,538,11
snapshot_confirmed,632,5
snapshot_confirmed,675,11
snapshot_confirmed,776,5
snapshot_confirmed,821,11
snapshot_confirmed,912,5
snapshot_confirmed,977,11
snapshot_confirmed,1010,5
snapshot_confirmed,1152,1
snapshot_confirmed,1197,15
snapshot_confirmed,1309,1
snapshot_confirmed,1351,15
snapshot_confirmed,1460,1
snapshot_confirmed,1505,15
snapshot_confirmed,1614,1
snapshot_confirmed,1659,15
snapshot_confirmed,1683,1
snapshot_confirmed,1818,1
snapshot_confirmed,1871,15
snapshot_confirmed,1983,1
snapshot_confirmed,2028,15
snapshot_confirmed,2148,1
snapshot_confirmed,2196,15
snapshot_confirmed,2308,1
snapshot_confirmed,2356,15
snapshot_confirmed,2471,1
snapshot_confirmed,2513,15
snapshot_confirmed,2624,1
snapshot_confirmed,2667,15
snapshot_confirmed,2697,1
snapshot_confirmed,2827,1
snapshot_confirmed,2868,15
snapshot_confirmed,2900,1
snapshot_confirmed,3029,1
snapshot_confirmed,3071,15
snapshot_confirmed,3181,1
snapshot_confirmed,3226,15
snapshot_confirmed,3336,1
snapshot_confirmed,3380,15
snapshot_confirmed,3410,1
snapshot_confirmed,3559,1
snapshot_confirmed,3599,15
snapshot_confirmed,3711,1
snapshot_confirmed,3753,15
snapshot_confirmed,3866,1
snapshot_confirmed,3907,15
snapshot_confirmed,3943,1
snapshot_confirmed,4055,4
snapshot_confirmed,4092,12
snapshot_confirmed,4194,4
snapshot_confirmed,4250,12
snapshot_confirmed,4295,4
snapshot_confirmed,4386,5
snapshot_confirmed,4433,11
snapshot_confirmed,4523,5
snapshot_confirmed,4585,11
snapshot_confirmed,4735,5
snapshot_confirmed,4784,11
snapshot_confirmed,4873,5
snapshot_confirmed,4914,11
snapshot_confirmed,5021,3
snapshot_confirmed,5061,13
snapshot_confirmed,5089,3
snapshot_confirmed,5251,1
snapshot_confirmed,5294,15
snapshot_confirmed,5405,1
snapshot_confirmed,5448,15
snapshot_confirmed,5564,1
