event,ms_since_first_fire,count
txvalid_burst,17817,2000
snapshot_confirmed,135,1
snapshot_confirmed,158,15
snapshot_confirmed,276,1
snapshot_confirmed,301,15
snapshot_confirmed,427,1
snapshot_confirmed,446,15
snapshot_confirmed,562,1
snapshot_confirmed,594,15
snapshot_confirmed,710,1
snapshot_confirmed,731,15
snapshot_confirmed,843,1
snapshot_confirmed,865,15
snapshot_confirmed,972,1
snapshot_confirmed,995,15
snapshot_confirmed,1105,1
snapshot_confirmed,1127,15
snapshot_confirmed,1238,1
snapshot_confirmed,1272,15
snapshot_confirmed,1384,1
snapshot_confirmed,1405,15
snapshot_confirmed,1522,1
snapshot_confirmed,1545,15
snapshot_confirmed,1655,1
snapshot_confirmed,1676,15
snapshot_confirmed,1789,1
snapshot_confirmed,1809,15
snapshot_confirmed,1918,1
snapshot_confirmed,1942,15
snapshot_confirmed,2065,1
snapshot_confirmed,2086,15
snapshot_confirmed,2198,1
snapshot_confirmed,2222,15
snapshot_confirmed,2324,1
snapshot_confirmed,2348,15
snapshot_confirmed,2461,1
snapshot_confirmed,2484,15
snapshot_confirmed,2595,1
snapshot_confirmed,2624,15
snapshot_confirmed,2740,1
snapshot_confirmed,2763,15
snapshot_confirmed,2877,1
snapshot_confirmed,2898,15
snapshot_confirmed,3009,1
snapshot_confirmed,3031,15
snapshot_confirmed,3145,1
snapshot_confirmed,3176,15
snapshot_confirmed,3325,1
snapshot_confirmed,3343,15
snapshot_confirmed,3493,1
snapshot_confirmed,3524,15
snapshot_confirmed,3635,1
snapshot_confirmed,3658,15
snapshot_confirmed,3775,1
snapshot_confirmed,3800,15
snapshot_confirmed,3923,1
snapshot_confirmed,3945,15
snapshot_confirmed,4054,1
snapshot_confirmed,4087,15
snapshot_confirmed,4198,1
snapshot_confirmed,4220,15
snapshot_confirmed,4329,1
snapshot_confirmed,4349,15
snapshot_confirmed,4465,1
snapshot_confirmed,4493,15
snapshot_confirmed,4604,1
snapshot_confirmed,4624,15
snapshot_confirmed,4822,1
snapshot_confirmed,4843,15
snapshot_confirmed,4952,1
snapshot_confirmed,4981,15
snapshot_confirmed,5100,1
snapshot_confirmed,5121,15
snapshot_confirmed,5234,1
snapshot_confirmed,5255,15
snapshot_confirmed,5366,1
snapshot_confirmed,5386,15
snapshot_confirmed,5499,1
snapshot_confirmed,5520,15
snapshot_confirmed,5631,1
snapshot_confirmed,5666,15
snapshot_confirmed,5780,1
snapshot_confirmed,5803,15
snapshot_confirmed,5915,1
snapshot_confirmed,5937,15
snapshot_confirmed,6050,1
snapshot_confirmed,6073,15
snapshot_confirmed,6184,1
snapshot_confirmed,6217,15
snapshot_confirmed,6326,1
snapshot_confirmed,6347,15
snapshot_confirmed,6461,1
snapshot_confirmed,6484,15
snapshot_confirmed,6595,1
snapshot_confirmed,6620,15
snapshot_confirmed,6731,1
snapshot_confirmed,6752,15
snapshot_confirmed,6881,1
snapshot_confirmed,6901,15
snapshot_confirmed,7015,1
snapshot_confirmed,7048,15
snapshot_confirmed,7180,1
snapshot_confirmed,7215,15
snapshot_confirmed,7324,1
snapshot_confirmed,7347,15
snapshot_confirmed,7465,1
snapshot_confirmed,7490,15
snapshot_confirmed,7605,1
snapshot_confirmed,7628,15
snapshot_confirmed,7741,1
snapshot_confirmed,7762,15
snapshot_confirmed,7879,1
snapshot_confirmed,7910,15
snapshot_confirmed,8026,1
snapshot_confirmed,8051,15
snapshot_confirmed,8167,1
snapshot_confirmed,8189,15
snapshot_confirmed,8301,1
snapshot_confirmed,8322,15
snapshot_confirmed,8440,1
snapshot_confirmed,8475,15
snapshot_confirmed,8593,1
snapshot_confirmed,8616,15
snapshot_confirmed,8734,1
snapshot_confirmed,8753,15
snapshot_confirmed,8867,1
snapshot_confirmed,8889,15
snapshot_confirmed,9005,1
snapshot_confirmed,9036,15
snapshot_confirmed,9157,1
snapshot_confirmed,9183,15
snapshot_confirmed,9299,1
snapshot_confirmed,9323,15
snapshot_confirmed,9440,1
snapshot_confirmed,9464,15
snapshot_confirmed,9578,1
snapshot_confirmed,9612,15
snapshot_confirmed,9738,1
snapshot_confirmed,9762,15
snapshot_confirmed,9879,1
snapshot_confirmed,9901,15
snapshot_confirmed,10013,1
snapshot_confirmed,10034,15
snapshot_confirmed,10146,1
snapshot_confirmed,10180,15
snapshot_confirmed,10292,1
snapshot_confirmed,10317,15
