node_emit_ms,client_recv_ms
0,0
51,49
100,99
151,149
209,208
252,251
301,300
352,351
403,401
452,451
504,503
553,552
603,601
656,655
704,703
764,763
805,804
856,854
905,904
955,954
1005,1004
1055,1054
1105,1104
1156,1155
1215,1213
1266,1264
1308,1306
1353,1352
1406,1405
1454,1453
1506,1505
1563,1562
1605,1603
1655,1653
1704,1705
1755,1753
1805,1803
1854,1853
1905,1904
1955,1953
2012,2010
2055,2053
2105,2103
2153,2152
2205,2203
2253,2252
2303,2302
2354,2352
2404,2403
2455,2454
2504,2502
2564,2562
2603,2602
2653,2652
2704,2703
2754,2753
2805,2804
2855,2854
2905,2904
2955,2954
3013,3011
3055,3054
3105,3104
3155,3154
3204,3203
3255,3253
3303,3302
3353,3351
3404,3402
3465,3463
3503,3502
3553,3552
3603,3602
3653,3652
3702,3701
3752,3751
3802,3801
3854,3853
3912,3911
3952,3951
4004,4003
4051,4050
4104,4104
4153,4151
4200,4199
4259,4257
4300,4299
4350,4349
4400,4398
4451,4450
4500,4499
4551,4550
4600,4599
4650,4648
4707,4706
4749,4747
4800,4798
4848,4847
4898,4897
4948,4946
4998,4997
5051,5049
5098,5096
5156,5155
5197,5196
5247,5246
5297,5296
5348,5347
5398,5397
5447,5446
5498,5496
5552,5555
5601,5600
5646,5645
5698,5700
5747,5746
5797,5795
5846,5845
5896,5895
5946,5945
