node_emit_ms,client_recv_ms
0,0
5,0
11,2
17,7
22,12
27,17
32,22
37,27
44,34
49,39
54,44
59,49
66,55
80,70
86,76
93,82
123,113
151,141
151,141
157,147
164,153
170,159
175,165
196,185
201,191
207,197
213,203
218,208
225,215
231,220
236,226
242,231
263,252
287,277
287,277
292,282
309,299
314,304
319,309
324,314
329,319
334,324
340,330
347,336
352,342
359,348
364,354
370,360
391,381
422,411
427,417
432,422
437,427
443,433
449,439
454,444
460,450
466,456
472,462
477,467
483,473
490,479
495,485
500,490
521,511
557,547
557,547
561,551
567,557
572,562
577,567
582,572
587,577
594,583
599,589
606,595
611,601
616,606
622,612
627,617
658,648
684,674
684,674
688,678
694,684
701,690
706,696
713,702
718,708
724,714
730,720
735,725
740,730
747,736
760,750
766,756
788,778
814,804
814,804
818,808
824,814
829,819
834,824
839,829
844,834
849,839
855,845
871,861
876,866
883,873
888,878
894,884
916,906
944,934
944,934
945,934
951,940
956,946
962,952
967,957
985,975
990,980
996,986
1002,992
1007,997
1012,1002
1019,1008
1025,1015
1049,1039
1075,1065
1076,1066
1081,1071
1097,1086
1102,1092
1108,1097
1113,1103
1119,1109
1126,1116
1131,1121
1136,1126
1141,1131
1147,1137
1153,1143
1159,1148
1179,1169
1208,1197
1213,1203
1219,1209
1225,1215
1230,1220
1236,1226
1242,1232
1248,1238
1254,1244
1259,1249
1266,1255
1271,1261
1276,1266
1282,1272
1288,1278
1313,1303
1342,1332
1342,1332
1346,1336
1352,1342
1358,1348
1363,1353
1369,1358
1374,1364
1381,1371
1386,1376
1391,1381
1397,1386
1402,1392
1408,1398
1414,1403
1462,1451
1487,1477
1488,1477
1493,1483
1499,1489
1504,1494
1511,1501
1517,1506
1522,1512
1527,1517
1534,1523
1540,1529
1545,1535
1560,1550
1565,1555
1571,1561
1592,1582
1620,1610
1620,1610
1621,1611
1627,1617
1633,1623
1639,1629
1644,1634
1650,1640
1665,1655
1672,1661
1677,1667
1683,1673
1690,1679
1695,1685
1701,1691
1722,1712
1745,1735
1746,1735
1753,1743
1758,1748
1763,1753
1780,1770
1786,1776
1791,1781
1797,1787
1803,1793
1808,1798
1814,1804
1820,1810
1827,1817
1832,1822
1854,1844
1878,1868
1878,1868
1893,1882
1898,1888
1903,1893
1908,1898
1915,1904
1920,1910
1925,1915
1932,1922
1937,1927
1943,1933
1950,1939
1956,1945
1961,1951
1982,1972
2015,2004
2015,2005
2021,2011
2028,2017
2033,2023
2039,2029
2044,2034
2049,2039
2054,2044
2060,2050
2065,2055
2071,2061
2078,2067
2083,2073
2088,2078
2118,2108
2142,2132
2142,2132
2147,2137
2153,2143
2158,2148
2164,2154
2169,2159
2175,2165
2180,2170
2185,2175
2191,2180
2196,2186
2203,2192
2208,2198
2215,2204
2244,2233
2272,2262
2273,2263
2273,2263
2278,2268
2285,2274
2290,2280
2296,2286
2302,2292
2308,2297
2313,2303
2318,2308
2324,2314
2338,2328
2344,2334
2350,2340
2370,2359
2395,2385
