event,ms_since_first_fire,count
txvalid_burst,18546,2000
snapshot_confirmed,57,1
snapshot_confirmed,205,3
snapshot_confirmed,442,18
snapshot_confirmed,514,32
snapshot_confirmed,753,1
snapshot_confirmed,918,35
snapshot_confirmed,971,15
snapshot_confirmed,1152,2
snapshot_confirmed,1389,21
snapshot_confirmed,1447,29
snapshot_confirmed,1647,1
snapshot_confirmed,1874,28
snapshot_confirmed,1931,22
snapshot_confirmed,2143,1
snapshot_confirmed,2348,29
snapshot_confirmed,2396,21
snapshot_confirmed,2561,1
snapshot_confirmed,2779,23
snapshot_confirmed,2835,27
snapshot_confirmed,3057,1
snapshot_confirmed,3250,30
snapshot_confirmed,3298,20
snapshot_confirmed,3463,1
snapshot_confirmed,3691,23
snapshot_confirmed,3755,27
snapshot_confirmed,3965,2
snapshot_confirmed,4211,29
snapshot_confirmed,4275,21
snapshot_confirmed,4465,1
snapshot_confirmed,4695,28
snapshot_confirmed,4736,22
snapshot_confirmed,4972,1
snapshot_confirmed,5187,27
snapshot_confirmed,5238,23
snapshot_confirmed,5420,1
snapshot_confirmed,5643,25
snapshot_confirmed,5696,25
snapshot_confirmed,5890,1
snapshot_confirmed,6107,27
snapshot_confirmed,6168,23
snapshot_confirmed,6345,1
snapshot_confirmed,6575,26
snapshot_confirmed,6628,24
snapshot_confirmed,6816,1
snapshot_confirmed,7054,26
snapshot_confirmed,7114,24
snapshot_confirmed,7275,1
snapshot_confirmed,7506,24
snapshot_confirmed,7556,26
snapshot_confirmed,7754,1
snapshot_confirmed,8008,24
snapshot_confirmed,8060,26
snapshot_confirmed,8265,1
snapshot_confirmed,8471,28
snapshot_confirmed,8523,22
snapshot_confirmed,8713,1
snapshot_confirmed,8942,26
snapshot_confirmed,8993,24
snapshot_confirmed,9206,1
snapshot_confirmed,9417,29
snapshot_confirmed,9465,21
snapshot_confirmed,9655,1
snapshot_confirmed,9897,26
snapshot_confirmed,9944,24
snapshot_confirmed,10119,1
snapshot_confirmed,10377,24
snapshot_confirmed,10433,26
snapshot_confirmed,10651,1
snapshot_confirmed,10850,31
snapshot_confirmed,10898,19
snapshot_confirmed,11080,1
snapshot_confirmed,11310,24
snapshot_confirmed,11366,26
snapshot_confirmed,11579,1
snapshot_confirmed,11778,30
snapshot_confirmed,11827,20
snapshot_confirmed,12004,1
snapshot_confirmed,12253,24
snapshot_confirmed,12312,26
snapshot_confirmed,12496,1
snapshot_confirmed,12744,26
snapshot_confirmed,12802,24
snapshot_confirmed,13009,2
snapshot_confirmed,13219,28
snapshot_confirmed,13260,22
snapshot_confirmed,13453,1
snapshot_confirmed,13692,25
snapshot_confirmed,13757,25
snapshot_confirmed,13948,2
snapshot_confirmed,14186,27
snapshot_confirmed,14233,23
snapshot_confirmed,14440,1
snapshot_confirmed,14655,28
snapshot_confirmed,14704,22
snapshot_confirmed,14897,1
snapshot_confirmed,15117,26
snapshot_confirmed,15168,24
snapshot_confirmed,15381,1
snapshot_confirmed,15597,28
snapshot_confirmed,15650,22
snapshot_confirmed,15858,1
snapshot_confirmed,16067,28
snapshot_confirmed,16116,22
snapshot_confirmed,16310,1
snapshot_confirmed,16544,26
snapshot_confirmed,16606,24
snapshot_confirmed,16837,1
snapshot_confirmed,17030,31
snapshot_confirmed,17092,19
snapshot_confirmed,17245,3
snapshot_confirmed,17468,23
snapshot_confirmed,17527,27
snapshot_confirmed,17738,1
snapshot_confirmed,17971,28
snapshot_confirmed,18019,22
snapshot_confirmed,18249,1
snapshot_confirmed,18494,26
snapshot_confirmed,18543,24
snapshot_confirmed,18575,1
snapshot_confirmed,18602,1
