event,ms_since_first_fire,count
txvalid_burst,19441,2000
snapshot_confirmed,148,1
snapshot_confirmed,192,15
snapshot_confirmed,221,1
snapshot_confirmed,343,1
snapshot_confirmed,385,15
snapshot_confirmed,490,1
snapshot_confirmed,534,15
snapshot_confirmed,641,1
snapshot_confirmed,683,15
snapshot_confirmed,797,1
snapshot_confirmed,840,15
snapshot_confirmed,947,1
snapshot_confirmed,990,15
snapshot_confirmed,1102,1
snapshot_confirmed,1162,15
snapshot_confirmed,1277,1
snapshot_confirmed,1319,15
snapshot_confirmed,1427,1
snapshot_confirmed,1466,15
snapshot_confirmed,1574,1
snapshot_confirmed,1615,15
snapshot_confirmed,1718,1
snapshot_confirmed,1758,15
snapshot_confirmed,1867,1
snapshot_confirmed,1909,15
snapshot_confirmed,2027,1
snapshot_confirmed,2066,15
snapshot_confirmed,2191,1
snapshot_confirmed,2237,15
snapshot_confirmed,2359,1
snapshot_confirmed,2398,15
snapshot_confirmed,2502,1
snapshot_confirmed,2542,15
snapshot_confirmed,2684,1
snapshot_confirmed,2727,15
snapshot_confirmed,2832,1
snapshot_confirmed,2872,15
snapshot_confirmed,2975,1
snapshot_confirmed,3020,15
snapshot_confirmed,3131,1
snapshot_confirmed,3172,15
snapshot_confirmed,3291,1
snapshot_confirmed,3331,15
snapshot_confirmed,3439,1
snapshot_confirmed,3481,15
snapshot_confirmed,3592,1
snapshot_confirmed,3631,15
snapshot_confirmed,3743,1
snapshot_confirmed,3786,15
snapshot_confirmed,3910,1
snapshot_confirmed,3949,15
snapshot_confirmed,4053,1
snapshot_confirmed,4094,15
snapshot_confirmed,4202,1
snapshot_confirmed,4242,15
snapshot_confirmed,4278,1
snapshot_confirmed,4407,1
snapshot_confirmed,4446,15
snapshot_confirmed,4554,1
snapshot_confirmed,4596,15
snapshot_confirmed,4702,1
snapshot_confirmed,4745,15
snapshot_confirmed,4854,1
snapshot_confirmed,4898,15
snapshot_confirmed,5005,1
snapshot_confirmed,5048,15
snapshot_confirmed,5169,1
snapshot_confirmed,5209,15
snapshot_confirmed,5320,1
snapshot_confirmed,5361,15
snapshot_confirmed,5479,1
snapshot_confirmed,5521,15
snapshot_confirmed,5557,1
snapshot_confirmed,5671,4
snapshot_confirmed,5723,12
snapshot_confirmed,5751,4
snapshot_confirmed,5850,3
snapshot_confirmed,5893,13
snapshot_confirmed,5989,3
snapshot_confirmed,6042,13
snapshot_confirmed,6135,3
snapshot_confirmed,6189,12
snapshot_confirmed,6281,4
snapshot_confirmed,6316,12
snapshot_confirmed,6456,1
snapshot_confirmed,6498,15
snapshot_confirmed,6618,1
snapshot_confirmed,6658,15
snapshot_confirmed,6765,1
snapshot_confirmed,6804,15
snapshot_confirmed,6913,1
snapshot_confirmed,6952,15
snapshot_confirmed,7066,1
snapshot_confirmed,7110,15
snapshot_confirmed,7224,1
snapshot_confirmed,7265,15
snapshot_confirmed,7374,1
snapshot_confirmed,7423,15
snapshot_confirmed,7535,1
snapshot_confirmed,7576,15
snapshot_confirmed,7684,1
snapshot_confirmed,7732,15
snapshot_confirmed,7841,1
snapshot_confirmed,7881,15
snapshot_confirmed,7996,1
snapshot_confirmed,8034,15
snapshot_confirmed,8114,1
snapshot_confirmed,8183,10
snapshot_confirmed,8261,6
snapshot_confirmed,8323,10
snapshot_confirmed,8405,6
snapshot_confirmed,8439,10
snapshot_confirmed,8582,1
snapshot_confirmed,8638,15
snapshot_confirmed,8756,1
snapshot_confirmed,8797,15
snapshot_confirmed,8907,1
snapshot_confirmed,8949,15
snapshot_confirmed,9061,1
snapshot_confirmed,9099,15
snapshot_confirmed,9216,1
snapshot_confirmed,9254,15
snapshot_confirmed,9359,1
snapshot_confirmed,9408,15
snapshot_confirmed,9516,1
snapshot_confirmed,9566,15
snapshot_confirmed,9592,1
snapshot_confirmed,9724,1
snapshot_confirmed,9765,15
snapshot_confirmed,9875,1
snapshot_confirmed,9915,15
snapshot_confirmed,10028,1
snapshot_confirmed,10069,15
snapshot_confirmed,10182,1
snapshot_confirmed,10226,15
snapshot_confirmed,10260,1
snapshot_confirmed,10389,1
snapshot_confirmed,10435,15
snapshot_confirmed,10541,1
snapshot_confirmed,10582,15
snapshot_confirmed,10688,1
snapshot_confirmed,10730,15
snapshot_confirmed,10860,1
snapshot_confirmed,10902,15
snapshot_confirmed,11010,1
snapshot_confirmed,11053,15
snapshot_confirmed,11157,1
snapshot_confirmed,11198,15
snapshot_confirmed,11310,1
snapshot_confirmed,11347,15
snapshot_confirmed,11453,1
snapshot_confirmed,11491,15
snapshot_confirmed,11606,1
snapshot_confirmed,11650,15
snapshot_confirmed,11768,1
snapshot_confirmed,11818,15
snapshot_confirmed,11930,1
snapshot_confirmed,11974,15
snapshot_confirmed,12079,1
snapshot_confirmed,12126,15
snapshot_confirmed,12242,1
snapshot_confirmed,12283,15
snapshot_confirmed,12391,1
snapshot_confirmed,12431,15
snapshot_confirmed,12547,1
snapshot_confirmed,12588,15
snapshot_confirmed,12706,1
snapshot_confirmed,12746,15
snapshot_confirmed,12831,1
snapshot_confirmed,12896,11
snapshot_confirmed,12984,5
snapshot_confirmed,13040,11
snapshot_confirmed,13113,5
snapshot_confirmed,13170,11
snapshot_confirmed,13220,5
snapshot_confirmed,13312,5
snapshot_confirmed,13372,11
snapshot_confirmed,13458,5
snapshot_confirmed,13515,11
snapshot_confirmed,13616,5
snapshot_confirmed,13664,11
snapshot_confirmed,13753,5
snapshot_confirmed,13800,11
snapshot_confirmed,13884,5
snapshot_confirmed,13948,11
snapshot_confirmed,14025,5
snapshot_confirmed,14077,11
snapshot_confirmed,14173,5
snapshot_confirmed,14215,11
snapshot_confirmed,14301,5
snapshot_confirmed,14348,11
snapshot_confirmed,14434,5
snapshot_confirmed,14481,11
snapshot_confirmed,14567,5
snapshot_confirmed,14623,11
snapshot_confirmed,14704,5
snapshot_confirmed,14759,11
