event,ms_since_first_fire,count
txvalid_burst,17022,2000
snapshot_confirmed,124,1
snapshot_confirmed,143,15
snapshot_confirmed,254,1
snapshot_confirmed,286,15
snapshot_confirmed,382,1
snapshot_confirmed,415,15
snapshot_confirmed,522,1
snapshot_confirmed,543,15
snapshot_confirmed,651,1
snapshot_confirmed,671,15
snapshot_confirmed,779,1
snapshot_confirmed,800,15
snapshot_confirmed,911,1
snapshot_confirmed,933,15
snapshot_confirmed,1045,1
snapshot_confirmed,1071,15
snapshot_confirmed,1182,1
snapshot_confirmed,1201,15
snapshot_confirmed,1317,1
snapshot_confirmed,1338,15
snapshot_confirmed,1451,1
snapshot_confirmed,1470,15
snapshot_confirmed,1581,1
snapshot_confirmed,1601,15
snapshot_confirmed,1711,1
snapshot_confirmed,1743,15
snapshot_confirmed,1843,1
snapshot_confirmed,1872,15
snapshot_confirmed,1991,1
snapshot_confirmed,2013,15
snapshot_confirmed,2119,1
snapshot_confirmed,2140,15
snapshot_confirmed,2253,1
snapshot_confirmed,2273,15
snapshot_confirmed,2380,1
snapshot_confirmed,2401,15
snapshot_confirmed,2515,1
snapshot_confirmed,2543,15
snapshot_confirmed,2660,1
snapshot_confirmed,2678,15
snapshot_confirmed,2794,1
snapshot_confirmed,2814,15
snapshot_confirmed,2936,1
snapshot_confirmed,2962,15
snapshot_confirmed,3077,1
snapshot_confirmed,3109,15
snapshot_confirmed,3207,1
snapshot_confirmed,3238,15
snapshot_confirmed,3355,1
snapshot_confirmed,3379,15
snapshot_confirmed,3493,1
snapshot_confirmed,3515,15
snapshot_confirmed,3627,1
snapshot_confirmed,3646,15
snapshot_confirmed,3759,1
snapshot_confirmed,3787,15
snapshot_confirmed,3886,1
snapshot_confirmed,3919,15
snapshot_confirmed,4025,1
snapshot_confirmed,4044,15
snapshot_confirmed,4153,1
snapshot_confirmed,4173,15
snapshot_confirmed,4289,1
snapshot_confirmed,4309,15
snapshot_confirmed,4419,1
snapshot_confirmed,4440,15
snapshot_confirmed,4546,1
snapshot_confirmed,4578,15
snapshot_confirmed,4674,1
snapshot_confirmed,4709,15
snapshot_confirmed,4821,1
snapshot_confirmed,4841,15
snapshot_confirmed,4949,1
snapshot_confirmed,4971,15
snapshot_confirmed,5081,1
snapshot_confirmed,5100,15
snapshot_confirmed,5213,1
snapshot_confirmed,5248,15
snapshot_confirmed,5366,1
snapshot_confirmed,5389,15
snapshot_confirmed,5499,1
snapshot_confirmed,5524,15
snapshot_confirmed,5630,1
snapshot_confirmed,5654,15
snapshot_confirmed,5758,1
snapshot_confirmed,5777,15
snapshot_confirmed,5885,1
snapshot_confirmed,5915,15
snapshot_confirmed,6012,1
snapshot_confirmed,6044,15
snapshot_confirmed,6150,1
snapshot_confirmed,6169,15
snapshot_confirmed,6277,1
snapshot_confirmed,6298,15
snapshot_confirmed,6401,1
snapshot_confirmed,6422,15
snapshot_confirmed,6543,1
snapshot_confirmed,6567,15
snapshot_confirmed,6678,1
snapshot_confirmed,6708,15
snapshot_confirmed,6816,1
snapshot_confirmed,6835,15
snapshot_confirmed,6945,1
snapshot_confirmed,6966,15
snapshot_confirmed,7077,1
snapshot_confirmed,7099,15
snapshot_confirmed,7214,1
snapshot_confirmed,7235,15
snapshot_confirmed,7349,1
snapshot_confirmed,7382,15
snapshot_confirmed,7492,1
snapshot_confirmed,7511,15
snapshot_confirmed,7618,1
snapshot_confirmed,7640,15
snapshot_confirmed,7747,1
snapshot_confirmed,7767,15
snapshot_confirmed,7877,1
snapshot_confirmed,7899,15
snapshot_confirmed,8018,1
snapshot_confirmed,8049,15
snapshot_confirmed,8171,1
snapshot_confirmed,8189,15
snapshot_confirmed,8300,1
snapshot_confirmed,8321,15
snapshot_confirmed,8428,1
snapshot_confirmed,8451,15
snapshot_confirmed,8560,1
snapshot_confirmed,8580,15
snapshot_confirmed,8689,1
snapshot_confirmed,8725,15
snapshot_confirmed,8823,1
snapshot_confirmed,8854,15
snapshot_confirmed,8968,1
snapshot_confirmed,8992,15
snapshot_confirmed,9101,1
snapshot_confirmed,9122,15
snapshot_confirmed,9229,1
snapshot_confirmed,9250,15
snapshot_confirmed,9361,1
snapshot_confirmed,9381,15
snapshot_confirmed,9495,1
snapshot_confirmed,9524,15
snapshot_confirmed,9637,1
snapshot_confirmed,9658,15
snapshot_confirmed,9772,1
snapshot_confirmed,9793,15
snapshot_confirmed,9912,1
snapshot_confirmed,9934,15
snapshot_confirmed,10046,1
snapshot_confirmed,10082,15
snapshot_confirmed,10194,1
snapshot_confirmed,10214,15
snapshot_confirmed,10331,1
snapshot_confirmed,10350,15
snapshot_confirmed,10465,1
snapshot_confirmed,10485,15
snapshot_confirmed,10597,1
snapshot_confirmed,10619,15
snapshot_confirmed,10736,1
snapshot_confirmed,10767,15
snapshot_confirmed,10879,1
snapshot_confirmed,10899,15
snapshot_confirmed,11014,1
snapshot_confirmed,11038,15
snapshot_confirmed,11172,1
snapshot_confirmed,11192,15
snapshot_confirmed,11303,1
snapshot_confirmed,11337,15
snapshot_confirmed,11448,1
snapshot_confirmed,11470,15
snapshot_confirmed,11581,1
snapshot_confirmed,11601,15
snapshot_confirmed,11710,1
snapshot_confirmed,11728,15
snapshot_confirmed,11843,1
snapshot_confirmed,11859,15
snapshot_confirmed,11970,1
snapshot_confirmed,11991,15
snapshot_confirmed,12104,1
snapshot_confirmed,12135,15
snapshot_confirmed,12250,1
snapshot_confirmed,12271,15
snapshot_confirmed,12379,1
snapshot_confirmed,12400,15
snapshot_confirmed,12513,1
snapshot_confirmed,12535,15
snapshot_confirmed,12644,1
snapshot_confirmed,12663,15
snapshot_confirmed,12782,1
snapshot_confirmed,12814,15
snapshot_confirmed,12930,1
snapshot_confirmed,12953,15
