event,ms_since_first_fire,count
txvalid_burst,23167,2000
snapshot_confirmed,176,1
snapshot_confirmed,230,15
snapshot_confirmed,368,1
snapshot_confirmed,417,15
snapshot_confirmed,562,1
snapshot_confirmed,604,15
snapshot_confirmed,712,1
snapshot_confirmed,796,9
snapshot_confirmed,892,7
snapshot_confirmed,961,9
snapshot_confirmed,1063,7
snapshot_confirmed,1148,9
snapshot_confirmed,1242,7
snapshot_confirmed,1315,9
snapshot_confirmed,1410,7
snapshot_confirmed,1491,9
snapshot_confirmed,1587,7
snapshot_confirmed,1669,9
snapshot_confirmed,1756,7
snapshot_confirmed,1848,9
snapshot_confirmed,1946,7
snapshot_confirmed,2032,9
snapshot_confirmed,2125,7
snapshot_confirmed,2198,9
snapshot_confirmed,2290,7
snapshot_confirmed,2376,9
snapshot_confirmed,2469,7
snapshot_confirmed,2546,9
snapshot_confirmed,2652,7
snapshot_confirmed,2740,9
snapshot_confirmed,2843,7
snapshot_confirmed,2925,9
snapshot_confirmed,3012,7
snapshot_confirmed,3100,9
snapshot_confirmed,3196,7
snapshot_confirmed,3280,9
snapshot_confirmed,3378,7
snapshot_confirmed,3455,9
snapshot_confirmed,3555,7
snapshot_confirmed,3637,9
snapshot_confirmed,3736,7
snapshot_confirmed,3812,9
snapshot_confirmed,3909,7
snapshot_confirmed,4010,9
snapshot_confirmed,4113,7
snapshot_confirmed,4204,9
snapshot_confirmed,4324,7
snapshot_confirmed,4461,9
snapshot_confirmed,4559,7
snapshot_confirmed,4649,9
snapshot_confirmed,4738,7
snapshot_confirmed,4811,9
snapshot_confirmed,4915,7
snapshot_confirmed,5008,9
snapshot_confirmed,5111,7
snapshot_confirmed,5198,9
snapshot_confirmed,5288,7
snapshot_confirmed,5371,9
snapshot_confirmed,5466,7
snapshot_confirmed,5543,9
snapshot_confirmed,5641,7
snapshot_confirmed,5720,9
snapshot_confirmed,5817,7
snapshot_confirmed,5899,9
snapshot_confirmed,5999,7
snapshot_confirmed,6073,9
snapshot_confirmed,6169,7
snapshot_confirmed,6253,9
snapshot_confirmed,6350,7
snapshot_confirmed,6441,9
snapshot_confirmed,6530,7
snapshot_confirmed,6610,9
snapshot_confirmed,6715,7
snapshot_confirmed,6805,9
snapshot_confirmed,6904,7
snapshot_confirmed,6979,9
snapshot_confirmed,7086,7
snapshot_confirmed,7173,9
snapshot_confirmed,7268,7
snapshot_confirmed,7359,9
snapshot_confirmed,7469,7
snapshot_confirmed,7553,9
snapshot_confirmed,7662,7
snapshot_confirmed,7743,9
snapshot_confirmed,7886,7
snapshot_confirmed,7975,9
snapshot_confirmed,8104,7
snapshot_confirmed,8191,9
snapshot_confirmed,8292,7
snapshot_confirmed,8380,9
snapshot_confirmed,8487,7
snapshot_confirmed,8567,9
snapshot_confirmed,8685,7
snapshot_confirmed,8772,9
snapshot_confirmed,8883,7
snapshot_confirmed,8967,9
snapshot_confirmed,9062,7
snapshot_confirmed,9151,9
snapshot_confirmed,9241,7
snapshot_confirmed,9329,9
snapshot_confirmed,9426,7
snapshot_confirmed,9511,9
snapshot_confirmed,9623,7
snapshot_confirmed,9710,9
snapshot_confirmed,9812,7
snapshot_confirmed,9884,9
snapshot_confirmed,9978,7
snapshot_confirmed,10063,9
snapshot_confirmed,10160,7
snapshot_confirmed,10241,9
snapshot_confirmed,10337,7
snapshot_confirmed,10422,9
snapshot_confirmed,10517,7
snapshot_confirmed,10592,9
snapshot_confirmed,10687,7
snapshot_confirmed,10769,9
snapshot_confirmed,10871,7
snapshot_confirmed,10953,9
snapshot_confirmed,11040,7
snapshot_confirmed,11126,9
snapshot_confirmed,11222,7
snapshot_confirmed,11309,9
snapshot_confirmed,11398,7
snapshot_confirmed,11473,9
snapshot_confirmed,11575,7
snapshot_confirmed,11666,9
snapshot_confirmed,11759,7
snapshot_confirmed,11838,9
snapshot_confirmed,11932,7
snapshot_confirmed,12019,9
snapshot_confirmed,12118,7
snapshot_confirmed,12202,9
snapshot_confirmed,12303,7
snapshot_confirmed,12381,9
snapshot_confirmed,12473,7
snapshot_confirmed,12563,9
snapshot_confirmed,12655,7
snapshot_confirmed,12729,9
snapshot_confirmed,12826,7
snapshot_confirmed,12914,9
snapshot_confirmed,13020,7
snapshot_confirmed,13093,9
snapshot_confirmed,13183,7
snapshot_confirmed,13260,9
snapshot_confirmed,13355,7
snapshot_confirmed,13429,9
snapshot_confirmed,13517,7
snapshot_confirmed,13599,9
snapshot_confirmed,13698,7
snapshot_confirmed,13779,9
snapshot_confirmed,13873,7
snapshot_confirmed,13955,9
snapshot_confirmed,14050,7
snapshot_confirmed,14139,9
snapshot_confirmed,14239,7
snapshot_confirmed,14311,9
snapshot_confirmed,14414,7
snapshot_confirmed,14497,9
snapshot_confirmed,14599,7
snapshot_confirmed,14679,9
snapshot_confirmed,14778,7
snapshot_confirmed,14860,9
snapshot_confirmed,14953,7
snapshot_confirmed,15034,9
snapshot_confirmed,15136,7
snapshot_confirmed,15232,9
snapshot_confirmed,15330,7
snapshot_confirmed,15410,9
snapshot_confirmed,15509,7
snapshot_confirmed,15593,9
snapshot_confirmed,15695,7
snapshot_confirmed,15771,9
snapshot_confirmed,15875,7
snapshot_confirmed,15960,9
snapshot_confirmed,16059,7
snapshot_confirmed,16151,9
snapshot_confirmed,16240,7
snapshot_confirmed,16326,9
snapshot_confirmed,16425,7
snapshot_confirmed,16503,9
snapshot_confirmed,16608,7
snapshot_confirmed,16694,9
snapshot_confirmed,16790,7
snapshot_confirmed,16880,9
snapshot_confirmed,16972,7
snapshot_confirmed,17061,9
snapshot_confirmed,17158,7
snapshot_confirmed,17232,9
snapshot_confirmed,17332,7
snapshot_confirmed,17422,9
snapshot_confirmed,17529,7
snapshot_confirmed,17619,9
snapshot_confirmed,17721,7
snapshot_confirmed,17795,9
snapshot_confirmed,17886,7
snapshot_confirmed,17969,9
snapshot_confirmed,18065,7
snapshot_confirmed,18149,9
snapshot_confirmed,18306,7
snapshot_confirmed,18387,9
snapshot_confirmed,18497,7
snapshot_confirmed,18581,9
snapshot_confirmed,18683,7
snapshot_confirmed,18778,9
snapshot_confirmed,18877,7
snapshot_confirmed,18961,9
snapshot_confirmed,19066,7
snapshot_confirmed,19165,9
snapshot_confirmed,19258,7
snapshot_confirmed,19353,9
snapshot_confirmed,19452,7
snapshot_confirmed,19527,9
snapshot_confirmed,19632,7
snapshot_confirmed,19735,9
snapshot_confirmed,19836,7
snapshot_confirmed,19918,9
snapshot_confirmed,20017,7
snapshot_confirmed,20107,9
snapshot_confirmed,20281,7
snapshot_confirmed,20386,9
snapshot_confirmed,20488,7
snapshot_confirmed,20588,9
snapshot_confirmed,20699,7
snapshot_confirmed,20779,9
snapshot_confirmed,20881,7
snapshot_confirmed,20972,9
snapshot_confirmed,21112,7
snapshot_confirmed,21204,9
snapshot_confirmed,21317,7
snapshot_confirmed,21404,9
snapshot_confirmed,21502,7
snapshot_confirmed,21581,9
snapshot_confirmed,21676,7
snapshot_confirmed,21762,9
snapshot_confirmed,21859,7
snapshot_confirmed,21945,9
snapshot_confirmed,22039,7
snapshot_confirmed,22114,9
snapshot_confirmed,22215,7
snapshot_confirmed,22299,9
snapshot_confirmed,22401,7
snapshot_confirmed,22483,9
snapshot_confirmed,22575,7
snapshot_confirmed,22664,9
snapshot_confirmed,22755,7
snapshot_confirmed,22843,9
snapshot_confirmed,22930,7
snapshot_confirmed,23003,9
snapshot_confirmed,23101,7
snapshot_confirmed,23178,9
snapshot_confirmed,23210,6
