node_emit_ms,client_recv_ms
0,0
6,6
12,12
18,18
23,23
29,29
33,33
39,39
45,45
50,50
55,56
61,61
67,67
83,83
88,88
93,93
124,124
146,147
147,147
152,152
158,158
164,164
170,170
175,175
181,182
203,203
208,208
213,213
219,219
226,226
231,231
236,236
257,257
277,277
282,282
287,287
292,292
297,297
302,302
316,316
322,323
328,328
335,335
341,341
346,346
351,351
356,357
363,363
383,383
406,406
406,406
412,412
427,427
432,432
438,438
443,443
449,449
455,456
460,460
466,466
472,472
477,477
483,483
488,489
509,510
538,538
544,544
551,551
555,555
560,560
567,567
572,572
578,578
583,583
589,589
595,595
601,601
606,607
612,612
617,618
637,637
674,674
674,674
675,675
681,681
686,686
691,691
696,697
702,703
708,708
714,714
719,719
724,724
731,731
736,736
742,742
774,774
804,804
804,804
804,804
804,804
809,809
816,816
821,821
826,826
831,831
837,837
843,843
849,849
854,855
861,861
866,866
890,891
920,920
920,920
920,920
927,927
932,932
938,939
944,944
949,949
955,955
960,960
969,969
974,975
990,990
995,995
1002,1002
1022,1022
1050,1050
1050,1050
1050,1050
1056,1056
1061,1061
1067,1067
1071,1071
1077,1077
1083,1083
1088,1088
1106,1106
1111,1111
1116,1116
1122,1123
1128,1128
1147,1147
1176,1177
1177,1177
1177,1177
1182,1182
1188,1188
1194,1194
1200,1200
1205,1205
1220,1220
1226,1227
1231,1231
1238,1238
1243,1243
1249,1249
1254,1254
1275,1275
1299,1299
1299,1299
1305,1305
1311,1312
1317,1317
1333,1333
1338,1338
1344,1344
1350,1351
1355,1355
1361,1361
1367,1367
1373,1373
1379,1379
1384,1384
1405,1405
1429,1429
1430,1430
1443,1444
1450,1450
1455,1455
1460,1460
1466,1466
1473,1473
1478,1478
1485,1485
1491,1491
1497,1497
1502,1502
1508,1508
1518,1518
1537,1538
1572,1572
1572,1572
1578,1578
1584,1584
1589,1589
1596,1596
1602,1602
1606,1606
1612,1612
1617,1617
1623,1623
1628,1629
1634,1634
1640,1640
1645,1645
1677,1677
1701,1702
1702,1702
1707,1707
1714,1714
1719,1719
1724,1724
1730,1730
1736,1736
1742,1742
1747,1747
1754,1754
1759,1759
1765,1765
1783,1783
1788,1788
1807,1807
1833,1834
1833,1834
1836,1836
1841,1841
1848,1848
1855,1855
1860,1860
1867,1867
1872,1872
1879,1879
1893,1893
1899,1899
1905,1905
1910,1910
1916,1917
1937,1937
1964,1964
1964,1964
1964,1964
1971,1971
1976,1976
1983,1983
1988,1989
2003,2003
2009,2009
2015,2015
2020,2020
2025,2025
2031,2031
2037,2037
2042,2042
2064,2066
2086,2086
2087,2087
2092,2092
2097,2097
2103,2103
2119,2119
2125,2125
2131,2131
2136,2136
2141,2141
2147,2147
2152,2152
2158,2158
2163,2163
2168,2169
2187,2188
2211,2211
2212,2212
2217,2217
2232,2232
2238,2238
2244,2244
2249,2249
2255,2255
2260,2260
2267,2267
2273,2273
2278,2279
2284,2284
2290,2291
2296,2296
2317,2317
2348,2348
2352,2352
2360,2360
2365,2365
2370,2370
2375,2375
2382,2382
2388,2388
2393,2393
2400,2400
2404,2405
2410,2410
2416,2416
2421,2421
2427,2428
2452,2453
2484,2484
2484,2484
2488,2488
2493,2494
2500,2500
2506,2506
2511,2511
2518,2518
2524,2524
2529,2530
2534,2534
2540,2540
2545,2546
2551,2551
2556,2556
2590,2590
2613,2613
2614,2614
2622,2623
2629,2629
2635,2635
2640,2640
2646,2646
2651,2651
2658,2658
2663,2663
2669,2669
2686,2687
2691,2691
2698,2698
2704,2704
2723,2723
2750,2750
2750,2750
2757,2757
2762,2762
2767,2768
2774,2774
2779,2779
2785,2785
2801,2801
2806,2806
2813,2813
2818,2819
2825,2825
2830,2830
2836,2836
2858,2858
2888,2888
2888,2888
2889,2889
2894,2894
2901,2901
2914,2915
2920,2920
2926,2926
2933,2933
2939,2939
2944,2945
2950,2950
2956,2956
2960,2960
2967,2967
2986,2986
3012,3013
3013,3013
3030,3030
3036,3036
3042,3042
3047,3047
3052,3052
3058,3058
3064,3064
3069,3069
3075,3075
3081,3081
3087,3087
3092,3092
3098,3098
3118,3118
3152,3152
3152,3152
3158,3159
3164,3164
3170,3170
3175,3175
3185,3185
3191,3191
3197,3197
3202,3202
3209,3209
3214,3214
3225,3225
3232,3232
3238,3238
3269,3270
3298,3298
3298,3298
3299,3299
3304,3304
3310,3311
3316,3316
3322,3322
3328,3328
3334,3334
3339,3339
3346,3346
3351,3351
3369,3369
3374,3374
3381,3381
3400,3400
3426,3426
3427,3427
3433,3433
3438,3438
3443,3443
3450,3450
3455,3455
3461,3461
3466,3466
3482,3482
3487,3487
3493,3493
3500,3500
3505,3505
3511,3511
3530,3530
3554,3554
3554,3554
3560,3560
