node_emit_ms,client_recv_ms
0,0
14,14
20,20
25,25
31,31
37,37
43,43
48,48
54,54
60,60
66,66
72,72
78,78
84,84
90,90
96,96
145,146
169,169
170,170
175,175
180,181
186,186
193,192
198,198
203,203
209,209
215,215
221,221
226,226
241,241
247,247
253,253
274,274
301,302
301,302
302,302
307,307
313,313
318,318
324,324
330,330
336,336
352,352
357,357
362,362
369,368
374,374
380,380
400,400
436,436
436,436
437,436
437,437
442,442
448,448
464,464
471,470
476,476
484,484
489,489
496,495
501,501
506,506
512,512
535,535
569,569
569,569
573,573
579,579
587,588
612,614
620,620
626,626
633,633
638,638
643,643
648,648
653,653
659,659
664,664
692,692
716,716
716,716
722,722
727,727
733,733
738,738
744,744
750,750
756,756
761,761
768,767
773,773
779,779
784,784
799,799
819,819
844,844
845,845
850,850
855,855
861,861
867,867
872,872
878,878
884,884
891,891
896,896
911,911
918,918
929,929
935,935
960,960
990,991
991,991
991,991
997,996
1002,1002
1007,1007
1023,1023
1028,1028
1034,1034
1040,1040
1046,1046
1051,1051
1057,1057
1067,1067
1072,1072
1094,1094
1118,1118
1119,1119
1132,1132
1138,1138
1144,1144
1149,1149
1154,1154
1160,1160
1165,1164
1170,1170
1176,1176
1181,1181
1187,1187
1193,1193
1199,1199
1219,1220
1252,1253
1253,1253
1258,1258
1263,1263
1268,1268
1275,1274
1280,1280
1285,1285
1291,1291
1296,1296
1302,1302
1308,1307
1313,1313
1320,1320
1325,1325
1351,1351
1387,1387
1387,1387
1388,1387
1393,1393
1399,1399
1404,1404
1409,1409
1415,1415
1421,1422
1426,1426
1432,1432
1439,1439
1444,1444
1449,1449
1455,1455
1485,1485
1515,1514
1515,1515
1515,1515
1520,1520
1526,1526
1532,1532
1538,1538
1543,1543
1549,1549
1555,1555
1561,1561
1566,1566
1584,1584
1590,1590
1597,1597
1618,1618
1646,1646
1647,1647
1647,1647
1653,1653
1658,1658
1663,1663
1670,1669
1675,1675
1681,1681
1697,1697
1702,1702
1708,1708
1714,1714
1721,1721
1726,1726
1750,1750
1776,1776
1776,1776
1780,1780
1786,1786
1792,1792
1808,1808
1813,1813
1819,1819
1825,1825
1830,1830
1837,1837
1842,1842
1847,1848
1852,1852
1858,1858
1878,1878
1917,1918
1918,1918
1922,1922
1927,1927
1933,1933
1939,1939
1945,1945
1950,1950
1957,1957
1963,1963
1968,1968
1974,1974
1979,1979
1986,1986
1990,1990
2013,2013
2043,2043
2047,2047
2054,2054
2059,2059
2064,2064
2069,2069
2074,2074
2079,2079
2084,2084
2090,2090
2096,2096
2103,2102
2108,2108
2113,2113
2118,2118
2146,2146
2174,2174
2174,2175
2180,2180
2185,2185
2191,2191
2197,2197
2203,2203
2208,2208
2213,2213
2218,2218
2224,2224
2230,2230
2236,2236
2242,2242
2257,2257
2278,2278
2303,2303
2303,2303
2308,2308
2314,2314
2320,2320
2325,2325
2331,2331
2338,2337
2343,2343
2348,2348
2354,2354
2372,2372
2377,2377
2384,2384
2389,2389
2410,2410
2438,2438
2438,2438
2438,2438
2444,2444
2449,2449
2454,2454
2460,2460
2466,2466
2480,2480
2485,2485
2490,2490
2496,2496
2502,2502
2507,2507
2513,2513
2533,2533
2561,2561
2562,2561
2562,2562
2569,2569
2574,2574
2579,2579
2593,2593
2598,2598
2604,2604
2611,2611
2616,2616
2621,2621
2629,2629
2637,2637
2644,2644
2666,2666
2693,2693
2693,2693
2703,2703
2708,2708
2714,2714
2723,2723
2729,2729
2734,2734
2739,2739
2745,2745
2751,2751
2756,2756
2762,2762
2768,2768
2774,2774
2795,2795
2834,2834
2834,2834
2834,2834
2840,2840
2846,2846
2851,2851
2857,2858
2863,2863
2869,2869
2875,2875
2881,2881
2886,2886
2892,2892
2897,2897
2902,2902
2929,2929
2953,2954
2954,2954
2958,2958
2963,2963
2968,2968
2975,2975
2980,2980
2985,2985
2991,2991
2998,2998
3003,3003
3008,3008
3013,3013
3019,3019
3025,3025
3053,3053
3078,3078
3078,3078
3082,3082
3087,3087
3093,3093
3100,3099
3105,3105
3111,3111
3117,3117
3122,3122
3128,3128
3134,3134
3151,3150
3157,3157
3163,3163
3186,3186
3210,3210
3210,3210
3216,3216
3221,3221
3227,3227
3233,3233
3239,3239
3245,3245
3262,3262
3267,3267
3274,3274
3279,3279
3285,3285
3291,3291
3298,3298
3320,3320
3350,3350
3350,3350
3351,3351
3356,3356
3370,3370
3376,3376
3382,3382
3387,3387
3393,3393
3400,3400
3405,3405
3411,3411
3417,3417
3424,3423
3429,3429
3449,3449
3480,3480
3480,3480
3486,3486
3492,3492
3498,3498
3503,3503
3508,3508
3514,3514
3519,3519
3524,3524
3529,3529
3536,3535
3541,3541
3546,3546
3552,3552
3574,3574
3609,3609
3609,3609
3614,3614
3619,3619
3625,3625
3631,3631
3637,3637
3642,3642
3648,3648
3655,3654
3660,3660
3665,3665
3671,3671
3678,3677
3683,3683
3716,3717
3741,3741
3741,3741
3748,3747
3754,3753
3759,3759
3764,3764
3770,3769
3775,3775
3781,3781
3786,3786
3792,3792
3799,3799
3804,3804
3826,3826
3832,3832
3858,3858
3882,3882
3882,3882
3888,3888
3894,3894
3900,3900
3906,3906
3912,3912
3917,3917
3924,3925
3958,3958
3981,3985
4050,4051
4081,4082
4087,4086
4092,4092
4115,4115
4145,4145
4146,4146
4152,4152
4158,4158
4165,4165
4172,4172
4177,4177
4183,4183
4201,4201
4207,4207
4213,4213
4219,4219
4225,4225
4230,4230
4236,4236
4255,4255
4279,4280
4280,4280
4285,4285
4292,4292
4297,4297
4312,4312
4317,4317
4322,4322
4328,4328
4336,4336
4342,4342
4348,4348
4355,4355
4362,4362
4367,4367
4388,4388
4421,4421
4421,4421
4427,4427
4433,4433
4439,4439
4444,4444
4450,4450
4455,4455
4461,4460
4466,4466
4472,4472
4477,4477
4483,4482
4488,4488
4493,4493
4514,4514
4548,4548
4548,4548
4552,4552
4557,4557
4563,4563
4569,4569
4575,4575
4580,4580
4586,4586
4593,4593
4598,4598
4603,4603
4609,4609
4616,4615
4621,4621
4650,4650
4674,4674
4675,4675
4681,4681
4687,4687
4692,4692
4697,4697
4702,4702
4708,4708
4713,4713
4719,4719
4726,4726
4731,4731
4737,4737
4743,4743
4749,4749
4780,4780
4808,4808
4809,4809
4809,4809
4815,4815
4821,4821
4826,4826
4833,4833
4838,4838
4844,4844
4850,4850
4856,4856
4861,4861
4879,4879
4885,4885
4891,4891
4914,4914
4942,4942
4942,4942
4942,4942
4947,4947
4953,4953
4958,4958
4965,4964
4970,4970
4976,4976
4991,4991
4997,4997
5004,5004
5011,5011
5016,5016
5022,5022
5045,5045
5076,5076
5076,5076
5082,5082
5088,5088
5105,5105
5111,5111
5117,5117
5123,5123
5129,5129
5135,5135
5142,5142
5147,5147
5153,5153
5159,5159
5166,5165
5189,5189
5222,5222
5222,5222
5228,5227
5233,5233
5238,5238
5244,5244
5250,5250
5255,5255
5261,5261
5267,5267
5273,5273
5279,5279
5285,5285
5292,5292
5297,5297
5321,5321
5359,5359
5359,5359
5359,5359
5366,5366
5372,5372
5377,5377
5383,5383
5390,5389
5395,5395
5402,5402
5408,5409
5416,5416
5422,5422
5427,5427
5441,5442
5463,5463
5493,5493
5493,5493
5499,5499
5506,5506
5511,5511
5517,5517
5523,5523
5530,5529
5535,5535
5540,5540
5556,5556
5562,5562
5568,5568
5574,5574
5580,5580
5601,5601
5630,5630
5630,5630
5630,5630
5636,5636
5642,5642
5651,5651
5666,5666
5672,5672
5678,5678
5683,5683
5688,5688
5694,5694
5699,5699
5705,5705
5714,5714
5748,5748
5781,5781
5782,5781
5787,5787
5792,5792
5798,5798
5803,5803
5808,5808
5814,5814
5822,5822
5830,5830
5838,5838
5846,5846
5856,5856
5865,5865
5871,5871
5909,5910
5947,5947
5947,5947
5947,5947
5953,5953
5958,5958
5964,5964
5970,5970
5975,5975
5981,5981
5988,5988
5993,5993
6010,6010
6015,6015
6021,6021
6027,6027
6049,6049
6079,6079
6079,6079
6079,6079
6085,6085
6090,6090
6096,6096
6102,6102
6108,6108
6122,6122
6128,6128
6134,6134
6139,6139
6145,6145
6151,6151
6157,6157
6177,6177
6201,6201
6201,6201
6207,6207
6213,6213
6218,6218
6233,6233
6240,6240
6246,6246
6252,6252
6257,6257
6263,6263
6270,6270
6275,6275
6280,6280
6287,6287
6307,6307
6338,6338
6338,6338
6348,6348
6354,6354
6359,6359
6365,6365
6371,6370
6376,6376
6382,6382
6388,6388
6394,6394
6400,6400
6406,6406
6412,6412
6418,6418
6440,6440
6474,6474
6474,6474
6480,6480
6486,6486
6492,6491
6497,6497
6502,6502
6508,6508
6514,6514
6519,6519
6525,6525
6531,6531
6537,6537
6542,6542
6548,6548
6580,6580
6611,6611
6611,6611
6611,6611
6617,6617
6623,6623
6629,6629
6635,6635
6642,6642
6649,6649
6654,6654
6660,6660
6666,6666
6672,6672
6678,6678
6692,6692
6713,6713
6744,6744
6744,6744
6744,6744
6750,6750
6756,6756
6761,6761
6767,6767
6773,6773
6779,6778
6784,6784
6789,6789
6810,6810
6815,6815
6821,6821
6827,6827
6849,6849
6873,6873
6874,6874
6879,6879
6886,6886
6891,6891
6897,6897
6903,6903
6910,6910
6924,6924
6930,6930
6937,6937
6942,6942
6948,6948
6955,6955
6961,6961
6983,6983
7007,7007
7008,7008
7014,7014
7021,7021
7034,7034
7039,7039
7045,7045
7050,7050
7056,7056
7062,7062
7068,7068
7073,7073
7079,7079
7084,7084
7090,7090
7113,7113
7140,7140
7150,7150
7156,7156
7161,7161
7167,7166
7172,7172
7178,7178
7184,7184
7190,7190
7196,7196
7202,7202
7208,7208
7214,7214
7219,7219
7225,7225
7249,7249
7283,7283
7283,7283
7288,7288
7293,7293
7299,7299
7305,7305
7311,7311
7316,7316
7322,7322
7328,7328
7334,7334
7339,7339
7345,7345
7351,7351
7357,7357
7389,7390
7419,7419
7419,7419
7419,7419
7426,7425
7431,7431
7436,7436
7442,7442
7447,7447
7453,7453
7458,7458
7463,7463
7470,7470
7475,7475
7480,7480
7496,7496
7517,7517
7542,7542
7542,7542
7547,7547
7553,7553
7559,7559
7565,7565
7571,7571
7576,7576
7582,7582
7588,7588
7594,7594
7611,7611
7617,7617
7623,7623
7629,7629
7653,7652
7677,7677
7677,7677
7683,7683
7689,7689
7695,7695
7702,7702
7708,7708
7722,7722
7728,7728
7734,7734
7740,7740
7745,7745
7751,7751
7758,7758
7763,7763
7782,7782
7812,7812
7812,7812
7812,7812
7816,7816
7832,7832
7837,7837
7843,7843
7849,7850
7855,7855
7860,7860
7867,7867
7872,7872
7878,7877
7883,7883
7889,7889
7910,7910
7946,7946
7946,7946
7952,7952
7957,7957
7963,7963
7969,7969
7975,7975
7981,7981
7987,7987
7993,7993
7999,7999
8004,8004
8009,8009
8016,8015
8021,8021
8040,8041
8081,8081
8081,8081
8081,8081
8087,8087
8093,8093
8099,8099
8105,8105
8111,8111
8117,8117
8122,8122
8128,8128
8135,8135
8141,8141
8147,8147
8153,8153
8186,8186
8218,8218
8218,8218
8219,8219
8227,8227
8233,8233
8241,8241
8247,8247
8253,8253
8258,8258
8264,8264
8270,8270
8276,8276
8293,8293
8299,8299
8305,8305
8327,8327
8352,8352
8353,8353
8357,8357
8363,8363
8368,8368
8374,8374
8379,8379
8385,8385
8391,8391
8406,8406
8411,8411
8417,8417
8422,8422
8428,8428
8434,8434
8456,8456
8486,8486
8486,8486
8487,8487
8493,8493
8498,8498
8515,8515
8520,8520
8526,8526
8532,8532
8539,8539
8544,8544
8550,8550
8557,8557
8562,8562
8568,8568
8589,8589
8620,8620
8620,8620
8631,8630
8636,8636
8641,8641
8647,8647
8653,8653
8659,8659
8666,8666
8671,8671
8678,8678
8684,8684
8690,8690
8696,8696
8702,8702
8724,8724
8759,8759
8759,8759
8766,8766
8772,8772
8778,8778
8784,8784
8792,8792
8799,8799
8805,8805
8811,8811
8818,8818
8825,8825
8830,8830
8837,8837
8843,8843
8878,8878
8908,8908
8908,8908
8909,8909
8914,8914
8919,8919
8925,8925
8931,8931
8937,8937
8942,8942
8948,8948
8954,8954
8970,8970
8976,8976
8982,8982
8988,8988
9009,9009
9034,9034
9034,9034
9039,9039
9047,9048
9055,9055
9060,9060
9067,9067
9089,9089
9097,9096
9103,9103
9110,9110
9116,9116
9122,9122
9128,9128
9134,9134
9154,9154
9180,9180
9181,9180
9185,9185
9200,9200
9206,9206
9212,9212
9218,9218
9224,9224
9230,9230
9236,9236
9242,9242
9249,9249
