event,ms_since_first_fire,count
txvalid_burst,4487,562
txvalid_burst,7698,403
txvalid_burst,12444,583
txvalid_burst,18964,791
txvalid_burst,27062,981
txvalid_burst,36749,1006
txvalid_burst,46953,1262
snapshot_confirmed,49,1
snapshot_confirmed,87,1
snapshot_confirmed,126,4
snapshot_confirmed,253,3
snapshot_confirmed,540,16
snapshot_confirmed,1246,42
snapshot_confirmed,3256,100
snapshot_confirmed,6033,100
snapshot_confirmed,9999,100
snapshot_confirmed,15882,100
snapshot_confirmed,23601,100
snapshot_confirmed,32523,100
snapshot_confirmed,44260,100
