node_emit_ms,client_recv_ms
0,0
50,50
99,99
159,159
197,197
248,250
298,298
349,349
400,400
451,451
499,500
550,550
602,602
650,650
708,708
749,749
799,799
850,850
900,900
950,950
1000,1000
1050,1050
1100,1100
1162,1162
1199,1199
1249,1249
1299,1299
1349,1349
1400,1400
1455,1456
1502,1503
1559,1560
1606,1606
1648,1648
1709,1709
1747,1747
1797,1797
1845,1846
1895,1895
1946,1946
1997,1997
2050,2050
2096,2096
2154,2154
2196,2196
2246,2247
2296,2296
2345,2345
2395,2395
2445,2445
2496,2496
2547,2547
2604,2604
2646,2646
2695,2695
2745,2745
2795,2795
2846,2846
2895,2895
2945,2945
2994,2994
3046,3046
3094,3094
3152,3152
3193,3193
3242,3242
3294,3294
3345,3345
3394,3394
3445,3445
3494,3494
3543,3543
3605,3605
3645,3645
3695,3695
3744,3744
3794,3794
3844,3844
3894,3894
3951,3952
3994,3995
4044,4044
4094,4094
4145,4145
4195,4195
4245,4245
4296,4296
4346,4346
4402,4402
4449,4449
4519,4519
4549,4550
4601,4601
4645,4645
4695,4695
4745,4745
4795,4795
4845,4845
4896,4896
4954,4954
4996,4996
5046,5046
5095,5095
5146,5146
5195,5195
5245,5245
5294,5294
5342,5343
5401,5401
5444,5444
5493,5493
5541,5542
5592,5594
5643,5643
5692,5692
5742,5742
5795,5795
5852,5852
5892,5892
5941,5941
