event,ms_since_first_fire,count
txvalid_burst,19590,2000
snapshot_confirmed,149,1
snapshot_confirmed,191,15
snapshot_confirmed,298,1
snapshot_confirmed,343,15
snapshot_confirmed,458,1
snapshot_confirmed,504,15
snapshot_confirmed,619,1
snapshot_confirmed,672,15
snapshot_confirmed,783,1
snapshot_confirmed,824,15
snapshot_confirmed,935,1
snapshot_confirmed,977,15
snapshot_confirmed,1004,1
snapshot_confirmed,1137,1
snapshot_confirmed,1179,15
snapshot_confirmed,1291,1
snapshot_confirmed,1343,15
snapshot_confirmed,1479,1
snapshot_confirmed,1530,15
snapshot_confirmed,1651,1
snapshot_confirmed,1695,15
snapshot_confirmed,1810,1
snapshot_confirmed,1852,15
snapshot_confirmed,1966,1
snapshot_confirmed,2019,15
snapshot_confirmed,2049,1
snapshot_confirmed,2209,1
snapshot_confirmed,2261,15
snapshot_confirmed,2382,1
snapshot_confirmed,2437,15
snapshot_confirmed,2561,1
snapshot_confirmed,2608,15
snapshot_confirmed,2719,1
snapshot_confirmed,2780,15
snapshot_confirmed,2808,1
snapshot_confirmed,2951,1
snapshot_confirmed,3006,15
snapshot_confirmed,3122,1
snapshot_confirmed,3182,15
snapshot_confirmed,3251,1
snapshot_confirmed,3351,7
snapshot_confirmed,3411,9
snapshot_confirmed,3494,7
snapshot_confirmed,3550,9
snapshot_confirmed,3629,7
snapshot_confirmed,3698,9
snapshot_confirmed,3764,7
snapshot_confirmed,3832,9
snapshot_confirmed,3917,7
snapshot_confirmed,3979,9
snapshot_confirmed,4055,7
snapshot_confirmed,4121,9
snapshot_confirmed,4199,7
snapshot_confirmed,4277,9
snapshot_confirmed,4344,7
snapshot_confirmed,4412,9
snapshot_confirmed,4491,7
snapshot_confirmed,4555,9
snapshot_confirmed,4639,7
snapshot_confirmed,4711,9
snapshot_confirmed,4784,7
snapshot_confirmed,4827,9
snapshot_confirmed,4922,2
snapshot_confirmed,4971,14
snapshot_confirmed,5078,2
snapshot_confirmed,5119,14
snapshot_confirmed,5232,2
snapshot_confirmed,5283,14
snapshot_confirmed,5398,2
snapshot_confirmed,5437,14
snapshot_confirmed,5543,2
snapshot_confirmed,5583,14
snapshot_confirmed,5643,2
snapshot_confirmed,5734,6
snapshot_confirmed,5782,10
snapshot_confirmed,5871,6
snapshot_confirmed,5920,10
snapshot_confirmed,6004,6
snapshot_confirmed,6055,10
snapshot_confirmed,6136,6
snapshot_confirmed,6201,10
snapshot_confirmed,6278,6
snapshot_confirmed,6333,10
snapshot_confirmed,6419,6
snapshot_confirmed,6469,10
snapshot_confirmed,6529,6
snapshot_confirmed,6613,6
snapshot_confirmed,6670,10
snapshot_confirmed,6752,6
snapshot_confirmed,6801,10
snapshot_confirmed,6881,6
snapshot_confirmed,6933,10
snapshot_confirmed,7019,6
snapshot_confirmed,7075,10
snapshot_confirmed,7167,6
snapshot_confirmed,7228,10
snapshot_confirmed,7302,6
snapshot_confirmed,7362,10
snapshot_confirmed,7447,6
snapshot_confirmed,7499,10
snapshot_confirmed,7583,6
snapshot_confirmed,7634,10
snapshot_confirmed,7721,6
snapshot_confirmed,7783,10
snapshot_confirmed,7853,6
snapshot_confirmed,7911,10
snapshot_confirmed,7984,6
snapshot_confirmed,8042,10
snapshot_confirmed,8124,6
snapshot_confirmed,8178,10
snapshot_confirmed,8260,6
snapshot_confirmed,8311,10
snapshot_confirmed,8357,6
snapshot_confirmed,8467,3
snapshot_confirmed,8526,13
snapshot_confirmed,8628,3
snapshot_confirmed,8671,13
snapshot_confirmed,8777,3
snapshot_confirmed,8821,13
snapshot_confirmed,8935,3
snapshot_confirmed,8988,13
snapshot_confirmed,9121,3
snapshot_confirmed,9165,13
snapshot_confirmed,9287,3
snapshot_confirmed,9331,13
snapshot_confirmed,9447,2
snapshot_confirmed,9488,14
snapshot_confirmed,9623,2
snapshot_confirmed,9745,14
snapshot_confirmed,9854,2
snapshot_confirmed,9899,14
snapshot_confirmed,10014,2
snapshot_confirmed,10056,14
snapshot_confirmed,10298,2
snapshot_confirmed,10342,14
snapshot_confirmed,10472,2
snapshot_confirmed,10531,14
snapshot_confirmed,10650,2
snapshot_confirmed,10698,14
snapshot_confirmed,10812,2
snapshot_confirmed,10859,14
snapshot_confirmed,10970,2
snapshot_confirmed,11012,14
snapshot_confirmed,11123,2
snapshot_confirmed,11191,14
snapshot_confirmed,11309,2
snapshot_confirmed,11358,14
snapshot_confirmed,11474,2
snapshot_confirmed,11528,14
snapshot_confirmed,11677,1
snapshot_confirmed,11718,15
snapshot_confirmed,11832,1
snapshot_confirmed,11874,15
snapshot_confirmed,11993,1
snapshot_confirmed,12037,15
snapshot_confirmed,12152,1
snapshot_confirmed,12206,15
snapshot_confirmed,12319,1
snapshot_confirmed,12362,15
snapshot_confirmed,12388,1
snapshot_confirmed,12529,1
snapshot_confirmed,12587,15
snapshot_confirmed,12700,1
snapshot_confirmed,12745,15
snapshot_confirmed,12858,1
snapshot_confirmed,12901,15
snapshot_confirmed,12961,1
snapshot_confirmed,13053,8
snapshot_confirmed,13131,8
snapshot_confirmed,13196,8
snapshot_confirmed,13282,8
snapshot_confirmed,13357,8
snapshot_confirmed,13416,8
snapshot_confirmed,13489,8
snapshot_confirmed,13561,8
snapshot_confirmed,13631,8
snapshot_confirmed,13706,8
snapshot_confirmed,13768,8
snapshot_confirmed,13850,8
snapshot_confirmed,13929,8
snapshot_confirmed,14009,8
snapshot_confirmed,14076,8
snapshot_confirmed,14148,8
snapshot_confirmed,14212,8
snapshot_confirmed,14292,8
snapshot_confirmed,14372,8
snapshot_confirmed,14439,8
snapshot_confirmed,14515,8
