node_emit_ms,client_recv_ms
0,0
5,6
12,17
17,17
23,27
29,32
34,34
41,41
58,58
63,63
69,69
75,74
80,80
86,86
92,92
98,97
170,170
206,206
207,206
207,207
208,208
211,211
217,217
223,223
229,228
234,234
239,239
245,245
251,250
256,256
261,261
267,267
323,323
358,358
359,359
360,359
361,360
367,367
372,371
377,377
393,393
398,398
404,404
410,410
417,416
423,423
430,430
436,435
484,484
533,533
534,533
535,534
535,535
540,539
546,546
552,552
558,558
564,564
569,569
575,575
581,581
587,587
592,592
599,598
651,651
687,687
688,688
692,691
692,692
693,693
700,700
706,705
712,712
719,718
734,734
741,740
746,746
752,752
757,757
763,763
804,803
834,834
835,835
844,844
850,850
856,856
862,862
868,867
873,873
879,879
885,885
890,890
896,896
902,902
909,908
914,914
956,955
990,989
996,996
1002,1002
1011,1011
1017,1017
1023,1022
1028,1027
1033,1033
1039,1039
1045,1045
1050,1050
1067,1066
1073,1073
1078,1078
1084,1084
1117,1117
1159,1158
1212,1212
1213,1213
1214,1213
1214,1214
1215,1215
1218,1217
1223,1223
1229,1229
1235,1235
1241,1241
1247,1247
1253,1253
1260,1259
1265,1265
1270,1270
1319,1319
1370,1371
1371,1371
1371,1371
1372,1372
1380,1380
1387,1387
1403,1403
1417,1416
1428,1428
1429,1429
1435,1435
1441,1441
1448,1448
1453,1453
1460,1460
1499,1499
1550,1550
1553,1553
1553,1553
1554,1554
1560,1560
1567,1566
1573,1573
1578,1577
1584,1584
1589,1589
1596,1595
1601,1600
1608,1608
1614,1613
1630,1630
1672,1672
1704,1704
1705,1705
1706,1706
1716,1715
1719,1719
1725,1725
1741,1741
1746,1745
1752,1752
1759,1758
1766,1766
1772,1772
1778,1777
1784,1783
1789,1789
1831,1831
1872,1872
1873,1873
1874,1874
1879,1879
1885,1885
1891,1891
1896,1896
1905,1905
1910,1909
1915,1915
1921,1921
1928,1927
1933,1933
1939,1939
1945,1945
1998,1998
2041,2041
2047,2047
2052,2051
2058,2057
2064,2063
2078,2078
2086,2086
2090,2090
2096,2096
2102,2102
2108,2108
2116,2116
2125,2125
2130,2130
2141,2140
2152,2151
2238,2238
2282,2282
2283,2284
2284,2284
2285,2284
2288,2287
2307,2307
2314,2313
2321,2320
2326,2326
2332,2332
2337,2337
2343,2343
2350,2350
2355,2355
2360,2360
2407,2407
2449,2449
2450,2449
2451,2450
2454,2454
2459,2459
2465,2465
2471,2471
2477,2477
2483,2483
2492,2492
2499,2498
2505,2505
2510,2510
2517,2516
2540,2540
2586,2586
2620,2620
2621,2621
2622,2622
2626,2625
2631,2631
2637,2637
2652,2652
2658,2658
2664,2664
2671,2670
2676,2676
2682,2682
2687,2687
2693,2693
2700,2699
2746,2746
2798,2798
2804,2804
2812,2811
2817,2817
2824,2824
2829,2829
2836,2836
2842,2842
2849,2849
2854,2854
2860,2860
2877,2877
2882,2882
2889,2888
2895,2895
2929,2929
2971,2971
3021,3021
3022,3022
3023,3022
3023,3023
3031,3031
3037,3037
3043,3043
3049,3049
3055,3055
3064,3064
3068,3068
3074,3073
3079,3079
3086,3085
3102,3102
3158,3158
3198,3198
3199,3198
3200,3199
3201,3201
3219,3219
3225,3225
3231,3231
3245,3247
3250,3250
3255,3255
3262,3262
3268,3267
3276,3276
3283,3283
3288,3288
3325,3325
3368,3368
3369,3369
3370,3370
3371,3371
3377,3377
3383,3383
3390,3389
3429,3428
3430,3430
3431,3430
3431,3431
3446,3446
3452,3452
3458,3458
3470,3469
3474,3474
3515,3516
3516,3516
3517,3516
3517,3517
3518,3518
3525,3524
3531,3531
3567,3567
3568,3568
3573,3573
3581,3581
3584,3584
3590,3590
3596,3596
3603,3603
3609,3609
3646,3645
3647,3648
3647,3648
3648,3648
3653,3653
3659,3659
3677,3677
3715,3714
3715,3715
3718,3718
3719,3719
3723,3722
3728,3727
3734,3734
3739,3739
3745,3745
3782,3784
3783,3784
3784,3784
3793,3792
3799,3799
3805,3805
3811,3811
3851,3851
3851,3851
3852,3852
3857,3857
3863,3863
3869,3869
3876,3875
3881,3881
3888,3887
3937,3936
3937,3937
3938,3938
3939,3938
3947,3946
3952,3952
3958,3958
3994,3994
3997,3997
3998,3998
3999,3999
4002,4001
4016,4016
4022,4022
4028,4028
4034,4033
4074,4073
4075,4074
4076,4076
4082,4082
4089,4088
4095,4095
4101,4100
4152,4153
4153,4153
4154,4154
4157,4156
4157,4157
4159,4159
4167,4166
4172,4172
4178,4178
4220,4221
4222,4223
4222,4223
4225,4225
4242,4241
4252,4251
4257,4257
4299,4299
4301,4301
4302,4302
4303,4303
4304,4304
4305,4304
4312,4312
4318,4318
4324,4324
4361,4361
4362,4362
4369,4368
4374,4374
4380,4380
4386,4385
4391,4391
4430,4430
4431,4431
4432,4431
4433,4432
4438,4437
4444,4443
4450,4449
4455,4455
4470,4470
4508,4508
4509,4509
4509,4509
4510,4510
4524,4523
4529,4529
4535,4535
4569,4569
4570,4570
4571,4570
4587,4587
4594,4594
4599,4599
4606,4605
4611,4611
4619,4619
4667,4667
4668,4668
4668,4668
4669,4669
4674,4674
4675,4674
4680,4680
4731,4731
4732,4732
4733,4733
4734,4733
4740,4740
4746,4746
4751,4751
4758,4758
4764,4764
4803,4802
4803,4803
4824,4824
4825,4825
4830,4829
4837,4836
4841,4841
4870,4873
4871,4873
4872,4873
4873,4873
4877,4877
4883,4883
4889,4889
4896,4895
4902,4901
4951,4951
4952,4952
4987,4987
4988,4988
4989,4988
4989,4989
4994,4994
5000,5000
5005,5005
5011,5010
5016,5016
5022,5022
5037,5037
5043,5043
5049,5049
5056,5056
5096,5096
5097,5097
5144,5145
5144,5145
5145,5145
5146,5145
5153,5153
5159,5159
5166,5165
5171,5171
5176,5176
5182,5182
5188,5188
5194,5194
5202,5201
5210,5210
5252,5252
5253,5253
5296,5295
5297,5296
5297,5297
5306,5305
5310,5310
5317,5316
5321,5321
5327,5327
5333,5333
5338,5338
5346,5345
5351,5351
5358,5358
5365,5365
5417,5417
5418,5418
5458,5458
5459,5459
5460,5459
5461,5460
5461,5461
5464,5464
5470,5470
5476,5476
5483,5482
5498,5498
5504,5504
5510,5510
5516,5515
5522,5522
5562,5562
5563,5562
5610,5610
5611,5612
5612,5612
5613,5612
5616,5615
5621,5621
5635,5635
5640,5640
5647,5646
5652,5651
5657,5657
5663,5663
5670,5669
5675,5674
5705,5706
