event,ms_since_first_fire,count
txvalid_burst,18555,2000
snapshot_confirmed,152,1
snapshot_confirmed,190,15
snapshot_confirmed,226,1
snapshot_confirmed,340,1
snapshot_confirmed,377,15
snapshot_confirmed,485,1
snapshot_confirmed,521,15
snapshot_confirmed,628,1
snapshot_confirmed,671,15
snapshot_confirmed,784,1
snapshot_confirmed,819,15
snapshot_confirmed,928,1
snapshot_confirmed,964,15
snapshot_confirmed,1087,1
snapshot_confirmed,1122,15
snapshot_confirmed,1235,1
snapshot_confirmed,1270,15
snapshot_confirmed,1378,1
snapshot_confirmed,1416,15
snapshot_confirmed,1512,1
snapshot_confirmed,1573,13
snapshot_confirmed,1659,3
snapshot_confirmed,1702,13
snapshot_confirmed,1801,3
snapshot_confirmed,1840,13
snapshot_confirmed,1924,3
snapshot_confirmed,1975,10
snapshot_confirmed,2059,6
snapshot_confirmed,2107,10
snapshot_confirmed,2187,6
snapshot_confirmed,2236,10
snapshot_confirmed,2316,6
snapshot_confirmed,2376,10
snapshot_confirmed,2452,6
snapshot_confirmed,2511,10
snapshot_confirmed,2591,6
snapshot_confirmed,2639,10
snapshot_confirmed,2718,6
snapshot_confirmed,2763,10
snapshot_confirmed,2795,6
snapshot_confirmed,2905,2
snapshot_confirmed,2944,14
snapshot_confirmed,2973,2
snapshot_confirmed,3088,1
snapshot_confirmed,3125,15
snapshot_confirmed,3235,1
snapshot_confirmed,3275,15
snapshot_confirmed,3386,1
snapshot_confirmed,3425,15
snapshot_confirmed,3542,1
snapshot_confirmed,3578,15
snapshot_confirmed,3679,1
snapshot_confirmed,3726,13
snapshot_confirmed,3834,3
snapshot_confirmed,3874,13
snapshot_confirmed,3982,3
snapshot_confirmed,4019,13
snapshot_confirmed,4136,3
snapshot_confirmed,4178,13
snapshot_confirmed,4286,3
snapshot_confirmed,4322,13
snapshot_confirmed,4422,3
snapshot_confirmed,4460,13
snapshot_confirmed,4559,3
snapshot_confirmed,4595,13
snapshot_confirmed,4694,3
snapshot_confirmed,4735,13
snapshot_confirmed,4827,3
snapshot_confirmed,4871,13
snapshot_confirmed,4972,3
snapshot_confirmed,5016,13
snapshot_confirmed,5122,3
snapshot_confirmed,5154,13
snapshot_confirmed,5253,3
snapshot_confirmed,5299,13
snapshot_confirmed,5394,3
snapshot_confirmed,5433,13
snapshot_confirmed,5535,3
snapshot_confirmed,5570,13
snapshot_confirmed,5667,3
snapshot_confirmed,5703,13
snapshot_confirmed,5801,3
snapshot_confirmed,5835,13
snapshot_confirmed,5942,3
snapshot_confirmed,5987,13
snapshot_confirmed,6016,3
snapshot_confirmed,6136,1
snapshot_confirmed,6171,15
snapshot_confirmed,6281,1
snapshot_confirmed,6315,15
snapshot_confirmed,6355,1
snapshot_confirmed,6463,5
snapshot_confirmed,6508,11
snapshot_confirmed,6596,5
snapshot_confirmed,6652,11
snapshot_confirmed,6731,5
snapshot_confirmed,6787,11
snapshot_confirmed,6880,5
snapshot_confirmed,6927,11
snapshot_confirmed,7023,5
snapshot_confirmed,7067,11
snapshot_confirmed,7151,5
snapshot_confirmed,7203,11
snapshot_confirmed,7281,5
