event,ms_since_first_fire,count
txvalid_burst,5878,726
txvalid_burst,9300,414
txvalid_burst,13412,529
txvalid_burst,18341,600
txvalid_burst,24349,726
txvalid_burst,31312,798
txvalid_burst,38684,856
txvalid_burst,46903,930
snapshot_confirmed,45,1
snapshot_confirmed,92,1
snapshot_confirmed,173,4
snapshot_confirmed,345,8
snapshot_confirmed,772,25
snapshot_confirmed,2192,61
snapshot_confirmed,4515,100
snapshot_confirmed,7567,100
snapshot_confirmed,11357,100
snapshot_confirmed,15870,100
snapshot_confirmed,21613,100
snapshot_confirmed,28546,100
snapshot_confirmed,35750,100
snapshot_confirmed,43973,100
